qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned	overlapped_bases	coverage_percentage	bases_covered	gene_name
26	CP067722.1	93	13480	18254	31641	0.0	24144.0	100.0	99	197151	13480	0.9931750741839762	0	58.57%	115473.00	IncFII_pKP91__1_pld1
36_R	CP067722.1	1	2186	32462	34647	0.0	3943.0	100.0	100	197151	2186	1.0	0	58.57%	115473.00	IncFII_pKP91__1_pld1
27	CP067722.1	1	8792	40949	49740	0.0	15856.0	100.0	100	197151	8792	1.0	0	58.57%	115473.00	IncFII_pKP91__1_pld1
41_R	CP067722.1	1	1475	51086	52560	0.0	2661.0	100.0	100	197151	1475	1.0	0	58.57%	115473.00	IncFII_pKP91__1_pld1
35_R	CP067722.1	1	3881	53381	57261	0.0	7000.0	100.0	100	197151	3881	1.0	0	58.57%	115473.00	IncFII_pKP91__1_pld1
19_R	CP067722.1	909	38393	63452	100930	0.0	67565.0	99.979	98	197151	38393	0.9763498554423984	0	58.57%	115473.00	IncFII_pKP91__1_pld1
53	CP067722.1	1	438	100931	101368	0.0	782.0	99.543	100	197151	438	1.0	0	58.57%	115473.00	IncFII_pKP91__1_pld1
42	CP067722.1	1	1432	101369	102800	0.0	2583.0	100.0	100	197151	1432	1.0	0	58.57%	115473.00	IncFII_pKP91__1_pld1
65	CP067722.1	1	267	102801	103067	7.959999999999997e-134	482.0	100.0	100	197151	267	1.0	0	58.57%	115473.00	IncFII_pKP91__1_pld1
53_R	CP067722.1	1	438	103068	103505	0.0	791.0	100.0	100	197151	438	1.0	0	58.57%	115473.00	IncFII_pKP91__1_pld1
15_R	CP067722.1	1	34580	103569	138150	0.0	62240.0	99.928	78	197151	78036	0.4431288123430211	0	58.57%	115473.00	IncFII_pKP91__1_pld1
35	CP067823.1	1	3881	45279	49159	0.0	7000.0	100.0	100	170776	3881	1.0	0	39.76%	67905.00	IncFII_pKP91__1_pld1
41	CP067823.1	1	1475	49980	51454	0.0	2661.0	100.0	100	170776	1475	1.0	0	39.76%	67905.00	IncFII_pKP91__1_pld1
27_R	CP067823.1	1	8792	52796	61587	0.0	15856.0	100.0	100	170776	8792	1.0	0	39.76%	67905.00	IncFII_pKP91__1_pld1
28	CP067823.1	1	6727	65026	71752	0.0	12132.0	100.0	100	170776	6727	1.0	0	39.76%	67905.00	IncFII_pKP91__1_pld1
36	CP067823.1	1	2186	72573	74758	0.0	3943.0	100.0	100	170776	2186	1.0	0	39.76%	67905.00	IncFII_pKP91__1_pld1
26_R	CP067823.1	1	13407	75579	88985	0.0	24179.0	100.0	99	170776	13480	0.9945845697329376	0	39.76%	67905.00	IncFII_pKP91__1_pld1
32_R	CP067823.1	1	4388	96107	100494	0.0	7909.0	99.977	100	170776	4388	1.0	0	39.76%	67905.00	IncFII_pKP91__1_pld1
15	CP067823.1	17187	44243	127617	154665	0.0	46208.0	97.887	35	170776	78036	0.3467245886513916	0	39.76%	67905.00	IncFII_pKP91__1_pld1
32	CP067837.1	1	4388	2061	6448	0.0	7909.0	99.977	100	191381	4388	1.0	0	60.34%	115473.00	IncFII_pKP91__1_pld1
28	CP067837.1	1	6727	10707	17433	0.0	12132.0	100.0	100	191381	6727	1.0	0	60.34%	115473.00	IncFII_pKP91__1_pld1
26	CP067837.1	93	13480	18254	31641	0.0	24144.0	100.0	99	191381	13480	0.9931750741839762	0	60.34%	115473.00	IncFII_pKP91__1_pld1
36_R	CP067837.1	1	2186	32462	34647	0.0	3943.0	100.0	100	191381	2186	1.0	0	60.34%	115473.00	IncFII_pKP91__1_pld1
27	CP067837.1	1	8792	40949	49740	0.0	15856.0	100.0	100	191381	8792	1.0	0	60.34%	115473.00	IncFII_pKP91__1_pld1
41_R	CP067837.1	1	1475	52307	53781	0.0	2661.0	100.0	100	191381	1475	1.0	0	60.34%	115473.00	IncFII_pKP91__1_pld1
35_R	CP067837.1	1	3881	54602	58482	0.0	7000.0	100.0	100	191381	3881	1.0	0	60.34%	115473.00	IncFII_pKP91__1_pld1
19_R	CP067837.1	909	38393	64673	102151	0.0	67565.0	99.979	98	191381	38393	0.9763498554423984	0	60.34%	115473.00	IncFII_pKP91__1_pld1
53	CP067837.1	1	438	102152	102589	0.0	782.0	99.543	100	191381	438	1.0	0	60.34%	115473.00	IncFII_pKP91__1_pld1
42	CP067837.1	1	1432	102590	104021	0.0	2583.0	100.0	100	191381	1432	1.0	0	60.34%	115473.00	IncFII_pKP91__1_pld1
65	CP067837.1	1	267	104022	104288	7.959999999999997e-134	482.0	100.0	100	191381	267	1.0	0	60.34%	115473.00	IncFII_pKP91__1_pld1
53_R	CP067837.1	1	438	104289	104726	0.0	791.0	100.0	100	191381	438	1.0	0	60.34%	115473.00	IncFII_pKP91__1_pld1
15_R	CP067837.1	1	34580	104790	139371	0.0	62240.0	99.928	44	191381	78036	0.4431288123430211	0	60.34%	115473.00	IncFII_pKP91__1_pld1
58_R	CP067949.1	1	372	4886	5257	0.0	672.0	100.0	100	258671	372	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
56_R	CP067949.1	2	417	5259	5674	0.0	746.0	99.76	100	258671	418	0.9952153110047848	0	80.83%	209078.00	IncFII_pKP91__1_pld1
53	CP067949.1	1	438	13392	13829	0.0	791.0	100.0	100	258671	438	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
65_R	CP067949.1	1	267	13830	14096	7.959999999999997e-134	482.0	100.0	100	258671	267	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
56	CP067949.1	1	418	14260	14677	0.0	755.0	100.0	100	258671	418	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
58	CP067949.1	1	372	14678	15049	0.0	672.0	100.0	100	258671	372	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
24	CP067949.1	1	15343	15050	30393	0.0	27664.0	99.993	85	258671	17994	0.8526731132599755	0	80.83%	209078.00	IncFII_pKP91__1_pld1
23	CP067949.1	1	19616	32106	51721	0.0	35376.0	100.0	100	258671	19616	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
22	CP067949.1	1	21725	53111	74835	0.0	39179.0	100.0	100	258671	21725	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
38_R	CP067949.1	1	2030	74836	76865	0.0	3644.0	99.803	100	258671	2030	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
19_R	CP067949.1	3493	38393	80496	115396	0.0	62699.0	99.845	91	258671	38393	0.9090459198291356	0	80.83%	209078.00	IncFII_pKP91__1_pld1
53	CP067949.1	1	438	115397	115834	0.0	791.0	100.0	100	258671	438	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
42	CP067949.1	1	1432	115835	117266	0.0	2583.0	100.0	100	258671	1432	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
65	CP067949.1	1	267	117267	117533	7.959999999999997e-134	482.0	100.0	100	258671	267	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
53_R	CP067949.1	1	438	117534	117971	0.0	791.0	100.0	100	258671	438	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
30_R	CP067949.1	1	4881	118044	122924	0.0	8803.0	100.0	100	258671	4881	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
28	CP067949.1	1	6727	123746	130472	0.0	12132.0	100.0	100	258671	6727	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
26	CP067949.1	1	13480	131293	144772	0.0	24310.0	100.0	100	258671	13480	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
36_R	CP067949.1	1	2186	145593	147778	0.0	3943.0	100.0	100	258671	2186	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
27	CP067949.1	1	8792	167900	176691	0.0	15856.0	100.0	100	258671	8792	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
41_R	CP067949.1	1	1475	178033	179507	0.0	2661.0	100.0	100	258671	1475	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
35_R	CP067949.1	1	3881	180328	184208	0.0	7000.0	100.0	100	258671	3881	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
32_R	CP067949.1	1	4388	188467	192854	0.0	7914.0	100.0	100	258671	4388	1.0	0	80.83%	209078.00	IncFII_pKP91__1_pld1
15	CP067949.1	1	64708	193878	258671	0.0	116500.0	99.85	83	258671	78036	0.8292070326515967	0	80.83%	209078.00	IncFII_pKP91__1_pld1
58_R	CP067952.1	1	372	4886	5257	0.0	672.0	100.0	100	237969	372	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
56_R	CP067952.1	2	417	5259	5674	0.0	746.0	99.76	100	237969	418	0.9952153110047848	0	83.27%	198163.00	IncFII_pKP91__1_pld1
53	CP067952.1	1	438	13392	13829	0.0	791.0	100.0	100	237969	438	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
65_R	CP067952.1	1	267	13830	14096	7.959999999999997e-134	482.0	100.0	100	237969	267	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
42_R	CP067952.1	1	1432	14097	15528	0.0	2583.0	100.0	100	237969	1432	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
53_R	CP067952.1	1	438	15529	15966	0.0	791.0	100.0	100	237969	438	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
19	CP067952.1	1	34901	15967	50867	0.0	62703.0	99.848	91	237969	38393	0.9090459198291356	0	83.27%	198163.00	IncFII_pKP91__1_pld1
38	CP067952.1	1	2030	54498	56527	0.0	3644.0	99.803	100	237969	2030	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
22_R	CP067952.1	1	21725	56528	78252	0.0	39174.0	99.995	100	237969	21725	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
23	CP067952.1	1	19616	79642	99257	0.0	35376.0	100.0	100	237969	19616	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
24_R	CP067952.1	1	17994	100647	118641	0.0	32444.0	99.994	100	237969	17994	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
58_R	CP067952.1	1	372	118642	119013	0.0	672.0	100.0	100	237969	372	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
56_R	CP067952.1	1	418	119014	119431	0.0	755.0	100.0	100	237969	418	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
65	CP067952.1	1	267	119595	119861	7.959999999999997e-134	482.0	100.0	100	237969	267	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
53_R	CP067952.1	1	438	119862	120299	0.0	791.0	100.0	100	237969	438	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
30_R	CP067952.1	1	4881	120372	125252	0.0	8803.0	100.0	100	237969	4881	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
35	CP067952.1	1	3881	126074	129954	0.0	6995.0	99.974	100	237969	3881	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
41	CP067952.1	1	1475	130775	132249	0.0	2661.0	100.0	100	237969	1475	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
27_R	CP067952.1	1	8792	133591	142382	0.0	15851.0	99.989	100	237969	8792	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
36	CP067952.1	1	2186	148684	150869	0.0	3943.0	100.0	100	237969	2186	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
28_R	CP067952.1	1	6727	156866	163592	0.0	12132.0	100.0	100	237969	6727	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
32_R	CP067952.1	1	4388	167851	172238	0.0	7914.0	100.0	100	237969	4388	1.0	0	83.27%	198163.00	IncFII_pKP91__1_pld1
15	CP067952.1	1	64708	173262	237969	0.0	116600.0	99.969	83	237969	78036	0.8292070326515967	0	83.27%	198163.00	IncFII_pKP91__1_pld1
42_R	CP093455.1	1	1432	14097	15528	0.0	2583.0	100.0	100	176026	1432	1.0	0	41.12%	72377.00	IncFII_pKP91__1_pld1
19	CP093455.1	1	37485	15967	53445	0.0	67565.0	99.979	98	176026	38393	0.9763498554423984	0	41.12%	72377.00	IncFII_pKP91__1_pld1
28_R	CP093455.1	1	6727	87187	93913	0.0	12132.0	100.0	100	176026	6727	1.0	0	41.12%	72377.00	IncFII_pKP91__1_pld1
15	CP093455.1	17488	44243	112252	138990	0.0	46226.0	98.319	34	176026	78036	0.3428673945358552	0	41.12%	72377.00	IncFII_pKP91__1_pld1
58_R	CP094884.1	1	372	4886	5257	0.0	672.0	100.0	100	246731	372	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
56_R	CP094884.1	2	417	5259	5674	0.0	746.0	99.76	100	246731	418	0.9952153110047848	0	85.63%	211281.00	IncFII_pKP91__1_pld1
53	CP094884.1	1	438	13392	13829	0.0	791.0	100.0	100	246731	438	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
65_R	CP094884.1	1	267	13830	14096	7.959999999999997e-134	482.0	100.0	100	246731	267	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
42_R	CP094884.1	1	1432	14097	15528	0.0	2583.0	100.0	100	246731	1432	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
53_R	CP094884.1	1	438	15529	15966	0.0	791.0	100.0	100	246731	438	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
19	CP094884.1	1	34901	15967	50867	0.0	62699.0	99.845	91	246731	38393	0.9090459198291356	0	85.63%	211281.00	IncFII_pKP91__1_pld1
38	CP094884.1	1	2030	54498	56527	0.0	3644.0	99.803	100	246731	2030	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
22_R	CP094884.1	1	21725	56528	78252	0.0	39179.0	100.0	100	246731	21725	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
23	CP094884.1	1	19616	79642	99257	0.0	35376.0	100.0	100	246731	19616	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
24_R	CP094884.1	1	17994	100647	118641	0.0	32444.0	99.994	100	246731	17994	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
58_R	CP094884.1	1	372	118642	119013	0.0	672.0	100.0	100	246731	372	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
56_R	CP094884.1	1	418	119014	119431	0.0	755.0	100.0	100	246731	418	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
65	CP094884.1	1	267	119595	119861	7.959999999999997e-134	482.0	100.0	100	246731	267	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
53_R	CP094884.1	1	438	119862	120299	0.0	791.0	100.0	100	246731	438	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
30_R	CP094884.1	1	4881	120372	125252	0.0	8799.0	99.98	100	246731	4881	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
35	CP094884.1	1	3881	126074	129954	0.0	7000.0	100.0	100	246731	3881	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
41	CP094884.1	1	1475	130775	132249	0.0	2661.0	100.0	100	246731	1475	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
27_R	CP094884.1	1	8792	133591	142382	0.0	15856.0	100.0	100	246731	8792	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
28	CP094884.1	1	6727	145821	152547	0.0	12132.0	100.0	100	246731	6727	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
36_R	CP094884.1	1	2186	156788	158973	0.0	3943.0	100.0	100	246731	2186	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
26_R	CP094884.1	1	13407	159794	173200	0.0	24179.0	100.0	99	246731	13480	0.9945845697329376	0	85.63%	211281.00	IncFII_pKP91__1_pld1
32_R	CP094884.1	376	4388	176902	180914	0.0	7238.0	100.0	91	246731	4388	0.9145396536007292	0	85.63%	211281.00	IncFII_pKP91__1_pld1
15	CP094884.1	1	64708	181938	246731	0.0	116500.0	99.85	83	246731	78036	0.8292070326515967	0	85.63%	211281.00	IncFII_pKP91__1_pld1
58_R	CP094886.1	1	372	4886	5257	0.0	672.0	100.0	100	246731	372	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
56_R	CP094886.1	2	417	5259	5674	0.0	746.0	99.76	100	246731	418	0.9952153110047848	0	85.63%	211281.00	IncFII_pKP91__1_pld1
53	CP094886.1	1	438	13392	13829	0.0	791.0	100.0	100	246731	438	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
65_R	CP094886.1	1	267	13830	14096	7.959999999999997e-134	482.0	100.0	100	246731	267	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
42_R	CP094886.1	1	1432	14097	15528	0.0	2583.0	100.0	100	246731	1432	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
53_R	CP094886.1	1	438	15529	15966	0.0	791.0	100.0	100	246731	438	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
19	CP094886.1	1	34901	15967	50867	0.0	62694.0	99.842	91	246731	38393	0.9090459198291356	0	85.63%	211281.00	IncFII_pKP91__1_pld1
38	CP094886.1	1	2030	54498	56527	0.0	3644.0	99.803	100	246731	2030	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
22_R	CP094886.1	1	21725	56528	78252	0.0	39179.0	100.0	100	246731	21725	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
23	CP094886.1	1	19616	79642	99257	0.0	35376.0	100.0	100	246731	19616	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
24_R	CP094886.1	1	17994	100647	118641	0.0	32444.0	99.994	100	246731	17994	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
58_R	CP094886.1	1	372	118642	119013	0.0	672.0	100.0	100	246731	372	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
56_R	CP094886.1	1	418	119014	119431	0.0	755.0	100.0	100	246731	418	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
65	CP094886.1	1	267	119595	119861	7.959999999999997e-134	482.0	100.0	100	246731	267	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
53_R	CP094886.1	1	438	119862	120299	0.0	791.0	100.0	100	246731	438	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
30_R	CP094886.1	1	4881	120372	125252	0.0	8799.0	99.98	100	246731	4881	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
35	CP094886.1	1	3881	126074	129954	0.0	7000.0	100.0	100	246731	3881	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
41	CP094886.1	1	1475	130775	132249	0.0	2661.0	100.0	100	246731	1475	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
27_R	CP094886.1	1	8792	133591	142382	0.0	15856.0	100.0	100	246731	8792	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
28	CP094886.1	1	6727	145821	152547	0.0	12132.0	100.0	100	246731	6727	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
36_R	CP094886.1	1	2186	156788	158973	0.0	3943.0	100.0	100	246731	2186	1.0	0	85.63%	211281.00	IncFII_pKP91__1_pld1
26_R	CP094886.1	1	13407	159794	173200	0.0	24179.0	100.0	99	246731	13480	0.9945845697329376	0	85.63%	211281.00	IncFII_pKP91__1_pld1
32_R	CP094886.1	376	4388	176902	180914	0.0	7238.0	100.0	91	246731	4388	0.9145396536007292	0	85.63%	211281.00	IncFII_pKP91__1_pld1
15	CP094886.1	1	64708	181938	246731	0.0	116500.0	99.85	83	246731	78036	0.8292070326515967	0	85.63%	211281.00	IncFII_pKP91__1_pld1
15_R	CP097696.1	1	60850	124246	185087	0.0	106700.0	98.884	78	214956	78036	0.7797683120611	0	28.30%	60842.00	IncFII_pKP91__1_pld1
15_R	CP107229.1	45048	76565	53867	85350	0.0	53399.0	97.57	40	85406	78036	0.4038905120713517	0	36.86%	31484.00	IncFII_pKP91__1_pld1
15_R	CP110577.1	10979	74437	1	63545	0.0	114200.0	99.847	81	218413	78036	0.8132015992618792	0	86.77%	189517.00	IncFII_pKP91__1_pld1
28_R	CP110577.1	1	6727	68689	75415	0.0	12132.0	100.0	100	218413	6727	1.0	0	86.77%	189517.00	IncFII_pKP91__1_pld1
27	CP110577.1	1	8792	78854	87645	0.0	15856.0	100.0	100	218413	8792	1.0	0	86.77%	189517.00	IncFII_pKP91__1_pld1
35_R	CP110577.1	1	3547	91282	94828	0.0	6397.0	100.0	91	218413	3881	0.9139397062612729	0	86.77%	189517.00	IncFII_pKP91__1_pld1
30	CP110577.1	1	4881	95650	100530	0.0	8803.0	100.0	100	218413	4881	1.0	0	86.77%	189517.00	IncFII_pKP91__1_pld1
56	CP110577.1	1	418	101471	101888	0.0	755.0	100.0	100	218413	418	1.0	0	86.77%	189517.00	IncFII_pKP91__1_pld1
24	CP110577.1	1	17994	102261	120254	0.0	32451.0	100.0	100	218413	17994	1.0	0	86.77%	189517.00	IncFII_pKP91__1_pld1
23_R	CP110577.1	1	19616	121644	141259	0.0	35376.0	100.0	100	218413	19616	1.0	0	86.77%	189517.00	IncFII_pKP91__1_pld1
22	CP110577.1	1	21725	142649	164373	0.0	39179.0	100.0	100	218413	21725	1.0	0	86.77%	189517.00	IncFII_pKP91__1_pld1
38_R	CP110577.1	1	2030	164374	166404	0.0	3637.0	99.754	100	218413	2030	1.0	0	86.77%	189517.00	IncFII_pKP91__1_pld1
19_R	CP110577.1	1	38393	166405	204797	0.0	69238.0	100.0	100	218413	38393	1.0	0	86.77%	189517.00	IncFII_pKP91__1_pld1
42	CP110577.1	1	1432	205236	206667	0.0	2583.0	100.0	100	218413	1432	1.0	0	86.77%	189517.00	IncFII_pKP91__1_pld1
56	CP110577.1	2	417	215090	215505	0.0	746.0	99.76	100	218413	418	0.9952153110047848	0	86.77%	189517.00	IncFII_pKP91__1_pld1
15_R	CP110586.1	38666	78036	1	39371	0.0	71001.0	100.0	88	244845	78036	0.875185811676662	0	86.81%	212555.00	IncFII_pKP91__1_pld1
32	CP110586.1	1	4388	40395	44782	0.0	7914.0	100.0	100	244845	4388	1.0	0	86.81%	212555.00	IncFII_pKP91__1_pld1
26	CP110586.1	1	13480	48484	61963	0.0	24310.0	100.0	100	244845	13480	1.0	0	86.81%	212555.00	IncFII_pKP91__1_pld1
28_R	CP110586.1	1	6727	65790	72516	0.0	12132.0	100.0	100	244845	6727	1.0	0	86.81%	212555.00	IncFII_pKP91__1_pld1
27	CP110586.1	1	8792	75955	84746	0.0	15856.0	100.0	100	244845	8792	1.0	0	86.81%	212555.00	IncFII_pKP91__1_pld1
35_R	CP110586.1	1	3881	88383	92263	0.0	7000.0	100.0	100	244845	3881	1.0	0	86.81%	212555.00	IncFII_pKP91__1_pld1
30	CP110586.1	1	4881	93085	97965	0.0	8803.0	100.0	100	244845	4881	1.0	0	86.81%	212555.00	IncFII_pKP91__1_pld1
56	CP110586.1	1	418	98906	99323	0.0	755.0	100.0	100	244845	418	1.0	0	86.81%	212555.00	IncFII_pKP91__1_pld1
24	CP110586.1	1	17994	99696	117689	0.0	32451.0	100.0	100	244845	17994	1.0	0	86.81%	212555.00	IncFII_pKP91__1_pld1
23_R	CP110586.1	1	19616	119079	138694	0.0	35376.0	100.0	100	244845	19616	1.0	0	86.81%	212555.00	IncFII_pKP91__1_pld1
22	CP110586.1	1	21725	140084	161808	0.0	39179.0	100.0	100	244845	21725	1.0	0	86.81%	212555.00	IncFII_pKP91__1_pld1
38_R	CP110586.1	1	2030	161809	163838	0.0	3662.0	100.0	100	244845	2030	1.0	0	86.81%	212555.00	IncFII_pKP91__1_pld1
19_R	CP110586.1	1	38393	163839	202231	0.0	69238.0	100.0	100	244845	38393	1.0	0	86.81%	212555.00	IncFII_pKP91__1_pld1
42	CP110586.1	1	1432	202670	204101	0.0	2583.0	100.0	100	244845	1432	1.0	0	86.81%	212555.00	IncFII_pKP91__1_pld1
56	CP110586.1	2	417	212524	212939	0.0	746.0	99.76	100	244845	418	0.9952153110047848	0	86.81%	212555.00	IncFII_pKP91__1_pld1
15_R	CP110586.1	9741	38665	215835	244845	0.0	51950.0	99.666	88	244845	78036	0.875185811676662	0	86.81%	212555.00	IncFII_pKP91__1_pld1
15_R	CP110591.1	1	60850	66884	127750	0.0	106600.0	98.847	78	268275	78036	0.7797683120611	0	33.41%	89622.00	IncFII_pKP91__1_pld1
24	CP110591.1	10966	17994	163912	170940	0.0	12677.0	100.0	39	268275	17994	0.3906302100700233	0	33.41%	89622.00	IncFII_pKP91__1_pld1
22	CP110591.1	1	21725	207853	229578	0.0	39032.0	99.853	100	268275	21725	1.0	0	33.41%	89622.00	IncFII_pKP91__1_pld1
26	CP110610.1	4349	13480	3554	12685	0.0	16469.0	100.0	68	259454	13480	0.6774480712166172	0	82.67%	214482.00	IncFII_pKP91__1_pld1
27	CP110610.1	1648	8792	13506	20650	0.0	12886.0	100.0	81	259454	8792	0.8126706096451319	0	82.67%	214482.00	IncFII_pKP91__1_pld1
35_R	CP110610.1	1	2479	24287	26765	0.0	4467.0	99.96	64	259454	3881	0.6387528987374388	0	82.67%	214482.00	IncFII_pKP91__1_pld1
30	CP110610.1	1	4881	27584	32464	0.0	8799.0	99.98	100	259454	4881	1.0	0	82.67%	214482.00	IncFII_pKP91__1_pld1
56	CP110610.1	1	418	33405	33822	0.0	755.0	100.0	100	259454	418	1.0	0	82.67%	214482.00	IncFII_pKP91__1_pld1
24	CP110610.1	1	17994	34195	52188	0.0	32451.0	100.0	100	259454	17994	1.0	0	82.67%	214482.00	IncFII_pKP91__1_pld1
23_R	CP110610.1	1	19616	53578	73193	0.0	35376.0	100.0	100	259454	19616	1.0	0	82.67%	214482.00	IncFII_pKP91__1_pld1
22	CP110610.1	1	21725	74583	96307	0.0	39179.0	100.0	100	259454	21725	1.0	0	82.67%	214482.00	IncFII_pKP91__1_pld1
38_R	CP110610.1	1	2030	96308	98337	0.0	3644.0	99.803	100	259454	2030	1.0	0	82.67%	214482.00	IncFII_pKP91__1_pld1
19_R	CP110610.1	1	38393	98338	136730	0.0	69238.0	100.0	100	259454	38393	1.0	0	82.67%	214482.00	IncFII_pKP91__1_pld1
42	CP110610.1	1	1432	137169	138600	0.0	2583.0	100.0	100	259454	1432	1.0	0	82.67%	214482.00	IncFII_pKP91__1_pld1
15_R	CP110610.1	1	78036	139369	217490	0.0	140500.0	99.876	100	259454	78036	1.0	0	82.67%	214482.00	IncFII_pKP91__1_pld1
32	CP110610.1	1	4388	218514	222901	0.0	7914.0	100.0	100	259454	4388	1.0	0	82.67%	214482.00	IncFII_pKP91__1_pld1
28	CP110610.1	1	6727	249786	256512	0.0	12132.0	100.0	100	259454	6727	1.0	0	82.67%	214482.00	IncFII_pKP91__1_pld1
22_R	CP110771.1	1	21725	7933	29656	0.0	39040.0	99.862	100	263601	21725	1.0	0	40.84%	107646.00	IncFII_pKP91__1_pld1
24_R	CP110771.1	1	7029	67831	74859	0.0	12677.0	100.0	39	263601	17994	0.3906302100700233	0	40.84%	107646.00	IncFII_pKP91__1_pld1
15	CP110771.1	17187	78036	111021	171887	0.0	106600.0	98.849	78	263601	78036	0.7797683120611	0	40.84%	107646.00	IncFII_pKP91__1_pld1
23_R	CP110771.1	1	18026	228910	246935	0.0	32472.0	99.956	92	263601	19616	0.9189437194127243	0	40.84%	107646.00	IncFII_pKP91__1_pld1
22	CP114754.1	1601	21725	1	20128	0.0	36270.0	99.98	93	281512	21725	0.9263521288837744	0	69.55%	195794.00	IncFII_pKP91__1_pld1
38_R	CP114754.1	1	2030	20129	22158	0.0	3644.0	99.803	100	281512	2030	1.0	0	69.55%	195794.00	IncFII_pKP91__1_pld1
