qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned	overlapped_bases	coverage_percentage	bases_covered	gene_name
54	NZ_CP039810.1	2	11295	117824	129125	0.0	17133.0	93.71	59	153556	19252	0.5866403490546437	0	13.00%	19961.00	IncFIB_K__1_Kpn3_pld1
72_R	NZ_CP039810.1	87	2711	133535	136134	0.0	3764.0	91.698	78	153556	8377	0.7765309776769727	0	13.00%	19961.00	IncFIB_K__1_Kpn3_pld1
72_R	NZ_CP039810.1	4498	8377	138818	142697	0.0	6790.0	98.841	78	153556	8377	0.7765309776769727	0	13.00%	19961.00	IncFIB_K__1_Kpn3_pld1
72	NZ_CP039820.1	1	3880	91815	95694	0.0	6790.0	98.841	78	172001	8377	0.7765309776769727	0	11.61%	19961.00	IncFIB_K__1_Kpn3_pld1
72	NZ_CP039820.1	5667	8291	98378	100977	0.0	3764.0	91.698	78	172001	8377	0.7765309776769727	0	11.61%	19961.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP039820.1	7958	19251	105389	116690	0.0	17133.0	93.71	59	172001	19252	0.5866403490546437	0	11.61%	19961.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP039820.1	1	2179	117724	119902	0.0	3827.0	98.944	100	172001	2179	1.0	0	11.61%	19961.00	IncFIB_K__1_Kpn3_pld1
234_R	NZ_CP040541.1	1	124	6600	6723	1.34e-56	224.0	100.0	100	177585	124	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
222	NZ_CP040541.1	1	135	6777	6911	1.61e-62	244.0	100.0	100	177585	135	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
158_R	NZ_CP040541.1	1	335	6833	7167	5.3e-150	537.0	95.522	100	177585	335	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
243_R	NZ_CP040541.1	1	101	7168	7268	3.1000000000000003e-44	183.0	100.0	100	177585	101	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
214_R	NZ_CP040541.1	1	140	7371	7510	3.25e-65	253.0	100.0	100	177585	140	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
221_R	NZ_CP040541.1	1	126	29908	30033	2.39e-41	174.0	90.476	100	177585	135	0.9333333333333332	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
158	NZ_CP040541.1	2	335	88529	88862	1.17e-126	459.0	90.419	100	177585	335	0.9970149253731344	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
229_R	NZ_CP040541.1	1	126	88826	88951	1.13e-57	228.0	100.0	100	177585	126	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
234	NZ_CP040541.1	1	124	88972	89095	2.13e-41	175.0	91.129	100	177585	124	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
234_R	NZ_CP040541.1	1	124	91798	91921	2.13e-41	175.0	91.129	100	177585	124	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
229	NZ_CP040541.1	1	126	91942	92067	1.13e-57	228.0	100.0	100	177585	126	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
158_R	NZ_CP040541.1	1	334	92031	92364	1.17e-126	459.0	90.419	100	177585	335	0.9970149253731344	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP040541.1	7958	19251	107248	118549	0.0	17133.0	93.71	59	177585	19252	0.5866403490546437	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
157_R	NZ_CP040541.1	1	339	118551	118889	3.61e-171	608.0	99.705	100	177585	339	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP040541.1	1	557	118890	119446	0.0	987.0	99.282	99	177585	558	0.9982078853046596	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
221_R	NZ_CP040541.1	1	135	119448	119582	1.61e-62	244.0	100.0	100	177585	135	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP040541.1	1	2179	119583	121761	0.0	3827.0	98.944	100	177585	2179	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
157_R	NZ_CP040541.1	1	339	121938	122276	3.61e-171	608.0	99.705	100	177585	339	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
209	NZ_CP040541.1	1	144	127501	127644	2.2699999999999997e-67	260.0	100.0	100	177585	144	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
119	NZ_CP040541.1	1	749	127645	128393	0.0	1352.0	100.0	100	177585	749	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
178	NZ_CP040541.1	1	206	128395	128600	7.68e-101	372.0	100.0	100	177585	206	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
78	NZ_CP040541.1	1	4194	128601	132789	0.0	7330.0	98.784	87	177585	4825	0.8692227979274612	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
157_R	NZ_CP040541.1	1	339	133291	133629	3.61e-171	608.0	99.705	100	177585	339	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
204	NZ_CP040541.1	1	150	139562	139711	5.57e-69	267.0	99.333	100	177585	150	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
179_R	NZ_CP040541.1	1	204	139724	139927	9.25e-100	369.0	100.0	100	177585	204	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
231	NZ_CP040541.1	1	125	160389	160513	3.89e-57	226.0	100.0	100	177585	125	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
186	NZ_CP040541.1	1	185	160532	160716	1.7e-89	334.0	100.0	100	177585	185	1.0	0	13.02%	23118.00	IncFIB_K__1_Kpn3_pld1
158	NZ_CP040547.1	2	335	11967	12300	1.17e-126	459.0	90.419	100	177587	335	0.9970149253731344	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
229_R	NZ_CP040547.1	1	126	12264	12389	1.13e-57	228.0	100.0	100	177587	126	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
234	NZ_CP040547.1	1	124	12410	12533	2.13e-41	175.0	91.129	100	177587	124	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
234_R	NZ_CP040547.1	1	124	15236	15359	2.13e-41	175.0	91.129	100	177587	124	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
229	NZ_CP040547.1	1	126	15380	15505	1.13e-57	228.0	100.0	100	177587	126	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
158_R	NZ_CP040547.1	1	334	15469	15802	1.17e-126	459.0	90.419	100	177587	335	0.9970149253731344	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
221	NZ_CP040547.1	10	135	74289	74414	2.39e-41	174.0	90.476	100	177587	135	0.9333333333333332	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
214	NZ_CP040547.1	1	140	96812	96951	3.25e-65	253.0	100.0	100	177587	140	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
243	NZ_CP040547.1	1	101	97054	97154	3.1000000000000003e-44	183.0	100.0	100	177587	101	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
158	NZ_CP040547.1	1	335	97155	97489	5.3e-150	537.0	95.522	100	177587	335	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
199_R	NZ_CP040547.1	1	160	97155	97314	7.359999999999998e-68	262.0	96.25	100	177587	160	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
222_R	NZ_CP040547.1	1	135	97411	97545	1.61e-62	244.0	100.0	100	177587	135	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
234	NZ_CP040547.1	1	124	97599	97722	1.34e-56	224.0	100.0	100	177587	124	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
186_R	NZ_CP040547.1	1	185	121191	121375	1.7e-89	334.0	100.0	100	177587	185	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
231_R	NZ_CP040547.1	1	125	121394	121518	3.89e-57	226.0	100.0	100	177587	125	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
179	NZ_CP040547.1	1	204	141980	142183	9.25e-100	369.0	100.0	100	177587	204	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
204_R	NZ_CP040547.1	1	150	142196	142345	5.57e-69	267.0	99.333	100	177587	150	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
157	NZ_CP040547.1	1	339	148278	148616	4.4e-170	603.0	99.41	100	177587	339	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
178_R	NZ_CP040547.1	1	206	153307	153512	7.68e-101	372.0	100.0	100	177587	206	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
119_R	NZ_CP040547.1	1	749	153514	154262	0.0	1352.0	100.0	100	177587	749	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
209_R	NZ_CP040547.1	1	144	154263	154406	2.2699999999999997e-67	260.0	100.0	100	177587	144	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
157	NZ_CP040547.1	1	339	159648	159986	3.61e-171	608.0	99.705	100	177587	339	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
93	NZ_CP040547.1	1	2179	160163	162341	0.0	3827.0	98.944	100	177587	2179	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
221	NZ_CP040547.1	1	135	162342	162476	1.61e-62	244.0	100.0	100	177587	135	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
129_R	NZ_CP040547.1	2	558	162478	163034	0.0	987.0	99.282	99	177587	558	0.9982078853046596	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
157	NZ_CP040547.1	1	339	163035	163373	3.61e-171	608.0	99.705	100	177587	339	1.0	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
54	NZ_CP040547.1	2	11295	163375	174676	0.0	17133.0	93.71	59	177587	19252	0.5866403490546437	0	10.66%	18929.00	IncFIB_K__1_Kpn3_pld1
168_R	NZ_CP040862.1	1	265	1234	1498	9.620000000000001e-133	479.0	100.0	100	263991	265	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
212_R	NZ_CP040862.1	1	140	1499	1638	3.25e-65	253.0	100.0	100	263991	140	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
233_R	NZ_CP040862.1	1	124	1816	1939	1.34e-56	224.0	100.0	100	263991	124	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
66	NZ_CP040862.1	1	11476	2401	13877	0.0	20451.0	99.529	96	263991	11979	0.958009850571834	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
53	NZ_CP040862.1	3154	19358	13873	30077	0.0	29220.0	99.994	84	263991	19358	0.837121603471433	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
235	NZ_CP040862.1	1	112	30249	30360	3.83e-50	203.0	100.0	100	263991	112	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
158	NZ_CP040862.1	2	335	30507	30840	1.33e-138	499.0	93.114	100	263991	335	0.9970149253731344	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
172_R	NZ_CP040862.1	1	245	31137	31381	6.330000000000001e-122	443.0	100.0	100	263991	245	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
100_R	NZ_CP040862.1	1	1723	31410	33133	0.0	3102.0	99.942	100	263991	1723	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
238_R	NZ_CP040862.1	1	106	33280	33385	3.79e-37	160.0	93.396	100	263991	106	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
235_R	NZ_CP040862.1	2	111	33724	33770	3.36e-38	163.0	92.727	100	263991	112	0.9821428571428572	63	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
67_R	NZ_CP040862.1	1	6616	33771	40386	0.0	11640.0	99.048	98	263991	11292	0.9805171803046404	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
67_R	NZ_CP040862.1	6837	11292	40386	44841	0.0	8037.0	100.0	98	263991	11292	0.9805171803046404	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
194_R	NZ_CP040862.1	1	168	45104	45271	2.5600000000000003e-80	304.0	100.0	100	263991	168	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
69	NZ_CP040862.1	1	6381	45416	51796	0.0	11504.0	99.984	100	263991	9650	0.6612435233160622	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
158_R	NZ_CP040862.1	1	334	52091	52295	1.17e-126	459.0	90.419	100	263991	335	0.9970149253731344	129	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
130_R	NZ_CP040862.1	1	556	52296	52851	0.0	990.0	99.46	100	263991	556	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
158_R	NZ_CP040862.1	1	334	66040	66373	6.9e-136	490.0	92.515	100	263991	335	0.9970149253731344	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
235_R	NZ_CP040862.1	2	112	66521	66631	1.52e-42	178.0	95.495	100	263991	112	0.9910714285714286	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
235	NZ_CP040862.1	2	112	85150	85260	6.920000000000001e-47	192.0	98.198	100	263991	112	0.9910714285714286	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
158	NZ_CP040862.1	2	335	85407	85740	1.33e-138	499.0	93.114	100	263991	335	0.9970149253731344	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
157	NZ_CP040862.1	1	339	88959	89297	8.500000000000001e-173	612.0	100.0	100	263991	339	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
220	NZ_CP040862.1	1	135	89338	89473	2.9e-59	233.0	98.529	100	263991	135	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
78_R	NZ_CP040862.1	249	4645	93102	97498	0.0	7912.0	99.909	91	263991	4825	0.9112953367875648	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
76	NZ_CP040862.1	1	5592	100128	105719	0.0	10085.0	100.0	100	263991	5592	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
158_R	NZ_CP040862.1	1	335	107915	108249	1.2399999999999998e-170	605.0	100.0	100	263991	335	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
235_R	NZ_CP040862.1	2	112	108396	108506	1.52e-42	178.0	95.495	100	263991	112	0.9910714285714286	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
150_R	NZ_CP040862.1	1	397	114000	114396	0.0	717.0	100.0	100	263991	397	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
181	NZ_CP040862.1	1	196	114551	114746	1.9399999999999998e-95	354.0	100.0	100	263991	196	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
188	NZ_CP040862.1	1	183	114747	114929	2.04e-88	331.0	100.0	100	263991	183	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
242	NZ_CP040862.1	1	102	114931	115032	9.01e-45	185.0	100.0	100	263991	102	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
160_R	NZ_CP040862.1	1	328	115169	115496	7.67e-167	592.0	100.0	100	263991	328	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
218_R	NZ_CP040862.1	2	116	115498	115612	2.5700000000000003e-47	195.0	97.391	98	263991	136	0.8455882352941176	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
55	NZ_CP040862.1	7219	19021	115598	127402	0.0	20922.0	99.314	62	263991	19021	0.6205246832448347	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
157	NZ_CP040862.1	1	339	127403	127741	8.500000000000001e-173	612.0	100.0	100	263991	339	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
220	NZ_CP040862.1	1	135	127782	127916	1.61e-62	244.0	100.0	100	263991	135	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
93	NZ_CP040862.1	1	2179	127917	130095	0.0	3858.0	99.266	100	263991	2179	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
129_R	NZ_CP040862.1	2	558	130232	130788	0.0	996.0	99.641	99	263991	558	0.9982078853046596	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
157	NZ_CP040862.1	1	339	130789	131127	8.500000000000001e-173	612.0	100.0	100	263991	339	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
54	NZ_CP040862.1	1	19252	131128	150380	0.0	33783.0	98.93	100	263991	19252	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
193_R	NZ_CP040862.1	1	167	150643	150643	3.79e-78	297.0	99.401	99	263991	168	0.9940476190476192	166	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
194_R	NZ_CP040862.1	2	168	150644	150810	4.6200000000000004e-77	293.0	98.802	100	263991	168	0.9940476190476192	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
80_R	NZ_CP040862.1	1	4473	150955	155427	0.0	7982.0	99.575	100	263991	4473	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
130	NZ_CP040862.1	1	556	155428	155983	0.0	1003.0	100.0	100	263991	556	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
158	NZ_CP040862.1	2	335	155855	156188	1.17e-126	459.0	90.419	100	263991	335	0.9970149253731344	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
130	NZ_CP040862.1	1	556	156612	157167	0.0	990.0	99.46	100	263991	556	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
158	NZ_CP040862.1	2	335	157039	157372	1.17e-126	459.0	90.419	100	263991	335	0.9970149253731344	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
75_R	NZ_CP040862.1	124	5876	157664	163413	0.0	10175.0	99.235	98	263991	5876	0.979067392784207	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
165	NZ_CP040862.1	1	299	163414	163712	3.83e-151	540.0	100.0	100	263991	299	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
244	NZ_CP040862.1	1	99	163713	163713	1.58e-41	175.0	98.99	99	263991	100	0.99	98	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
245_R	NZ_CP040862.1	2	100	163714	163812	1.93e-40	170.0	97.98	99	263991	100	0.99	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
137_R	NZ_CP040862.1	1	490	163813	164302	0.0	884.0	100.0	100	263991	490	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
159_R	NZ_CP040862.1	1	330	164314	164643	6.34e-168	596.0	100.0	100	263991	330	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
127	NZ_CP040862.1	1	579	165514	166092	0.0	1045.0	100.0	100	263991	579	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
230_R	NZ_CP040862.1	2	94	166094	166186	9.17e-40	168.0	100.0	74	263991	125	0.744	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
125_R	NZ_CP040862.1	1	667	166186	166852	0.0	1204.0	100.0	100	263991	667	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
158_R	NZ_CP040862.1	1	334	167140	167344	1.17e-126	459.0	90.419	100	263991	335	0.9970149253731344	129	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
130_R	NZ_CP040862.1	1	556	167345	167900	0.0	1003.0	100.0	100	263991	556	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
72_R	NZ_CP040862.1	1	8377	167901	176277	0.0	14859.0	99.355	100	263991	8377	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
96_R	NZ_CP040862.1	1	1943	176271	178213	0.0	3505.0	100.0	100	263991	1943	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
158_R	NZ_CP040862.1	2	334	178448	178780	2.41e-135	489.0	92.492	100	263991	335	0.9940298507462688	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
235_R	NZ_CP040862.1	2	112	178928	179038	1.52e-42	178.0	95.495	100	263991	112	0.9910714285714286	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
50	NZ_CP040862.1	1	22105	179210	201314	0.0	39860.0	99.995	100	263991	22105	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
90_R	NZ_CP040862.1	1	2454	201315	203768	0.0	4426.0	100.0	100	263991	2454	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
84_R	NZ_CP040862.1	1	3901	203769	207669	0.0	7027.0	99.949	100	263991	3901	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
218	NZ_CP040862.1	3	135	207667	207799	1.9699999999999998e-61	241.0	100.0	98	263991	136	0.9779411764705882	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
160	NZ_CP040862.1	1	328	207801	208128	7.67e-167	592.0	100.0	100	263991	328	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
242_R	NZ_CP040862.1	1	102	208265	208366	9.01e-45	185.0	100.0	100	263991	102	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
188_R	NZ_CP040862.1	1	183	208368	208550	2.04e-88	331.0	100.0	100	263991	183	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
181_R	NZ_CP040862.1	1	196	208551	208746	1.9399999999999998e-95	354.0	100.0	100	263991	196	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
91	NZ_CP040862.1	1	2451	208901	211351	0.0	4421.0	100.0	100	263991	2451	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
233	NZ_CP040862.1	1	124	211813	211936	1.34e-56	224.0	100.0	100	263991	124	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
212	NZ_CP040862.1	1	140	212114	212253	3.25e-65	253.0	100.0	100	263991	140	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
168	NZ_CP040862.1	1	264	212254	212517	9.01e-127	459.0	98.485	100	263991	265	0.9962264150943396	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
149	NZ_CP040862.1	1	399	213684	214082	0.0	720.0	100.0	100	263991	399	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
147	NZ_CP040862.1	2	391	214780	215191	1.13e-159	570.0	90.049	100	263991	414	0.9420289855072465	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
62_R	NZ_CP040862.1	1	14055	215377	229431	0.0	25347.0	100.0	100	263991	14055	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
159	NZ_CP040862.1	1	330	231695	232024	6.34e-168	596.0	100.0	100	263991	330	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
52_R	NZ_CP040862.1	1267	19616	232025	250374	0.0	33084.0	99.989	94	263991	19616	0.9354608482871124	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
71	NZ_CP040862.1	1	8509	251764	260272	0.0	15346.0	100.0	100	263991	8509	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
211_R	NZ_CP040862.1	1	143	260273	260415	7.85e-67	259.0	100.0	100	263991	143	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
183	NZ_CP040862.1	1	191	260416	260606	9.76e-93	345.0	100.0	100	263991	191	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
171	NZ_CP040862.1	1	250	260607	260856	1.25e-124	452.0	100.0	100	263991	250	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
133_R	NZ_CP040862.1	1	519	260857	261375	0.0	937.0	100.0	100	263991	519	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
130	NZ_CP040862.1	1	556	261376	261931	0.0	990.0	99.46	100	263991	556	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
158	NZ_CP040862.1	2	335	261803	262136	1.17e-126	459.0	90.419	100	263991	335	0.9970149253731344	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
147_R	NZ_CP040862.1	1	414	262569	262982	0.0	747.0	100.0	100	263991	414	1.0	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
149_R	NZ_CP040862.1	2	331	263680	263991	3.7899999999999996e-140	504.0	93.333	100	263991	399	0.8270676691729323	0	75.71%	199879.00	IncFIB_K__1_Kpn3_pld1
234_R	NZ_CP041375.1	1	124	6600	6723	1.34e-56	224.0	100.0	100	134972	124	1.0	0	14.97%	20201.00	IncFIB_K__1_Kpn3_pld1
222	NZ_CP041375.1	1	135	6777	6911	1.61e-62	244.0	100.0	100	134972	135	1.0	0	14.97%	20201.00	IncFIB_K__1_Kpn3_pld1
158_R	NZ_CP041375.1	1	335	6833	7167	5.3e-150	537.0	95.522	100	134972	335	1.0	0	14.97%	20201.00	IncFIB_K__1_Kpn3_pld1
243_R	NZ_CP041375.1	1	101	7168	7268	3.1000000000000003e-44	183.0	100.0	100	134972	101	1.0	0	14.97%	20201.00	IncFIB_K__1_Kpn3_pld1
214_R	NZ_CP041375.1	1	140	7371	7510	3.25e-65	253.0	100.0	100	134972	140	1.0	0	14.97%	20201.00	IncFIB_K__1_Kpn3_pld1
221_R	NZ_CP041375.1	1	126	27813	27938	2.39e-41	174.0	90.476	100	134972	135	0.9333333333333332	0	14.97%	20201.00	IncFIB_K__1_Kpn3_pld1
140	NZ_CP041375.1	1	478	66069	66546	0.0	863.0	100.0	100	134972	478	1.0	0	14.97%	20201.00	IncFIB_K__1_Kpn3_pld1
231_R	NZ_CP041375.1	1	125	66751	66875	3.89e-57	226.0	100.0	100	134972	125	1.0	0	14.97%	20201.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP041375.1	7958	19251	98911	110212	0.0	17133.0	93.71	59	134972	19252	0.5866403490546437	0	14.97%	20201.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP041375.1	1	557	110553	111109	0.0	987.0	99.282	99	134972	558	0.9982078853046596	0	14.97%	20201.00	IncFIB_K__1_Kpn3_pld1
221_R	NZ_CP041375.1	1	135	111111	111245	1.61e-62	244.0	100.0	100	134972	135	1.0	0	14.97%	20201.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP041375.1	1	2179	111246	113424	0.0	3827.0	98.944	100	134972	2179	1.0	0	14.97%	20201.00	IncFIB_K__1_Kpn3_pld1
78	NZ_CP041375.1	1	4194	119181	123369	0.0	7330.0	98.784	87	134972	4825	0.8692227979274612	0	14.97%	20201.00	IncFIB_K__1_Kpn3_pld1
204	NZ_CP041375.1	1	150	128230	128379	5.57e-69	267.0	99.333	100	134972	150	1.0	0	14.97%	20201.00	IncFIB_K__1_Kpn3_pld1
179_R	NZ_CP041375.1	1	204	128392	128595	9.25e-100	369.0	100.0	100	134972	204	1.0	0	14.97%	20201.00	IncFIB_K__1_Kpn3_pld1
72_R	NZ_CP041514.1	242	5564	1	5331	0.0	8718.0	96.344	97	203764	8377	0.6354303449922407	0	42.13%	85836.00	IncFIB_K__1_Kpn3_pld1
