qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned	overlapped_bases	coverage_percentage	bases_covered	gene_name
44	NC_024992.1	3221	16118	129218	142106	0.0	21438.0	96.864	70	182204	31816	0.7046454614030676	0	30.22%	55054.00	IncFII_1_pKP91_pld1
44	NC_024992.1	21585	31105	147393	156911	0.0	16139.0	97.616	70	182204	31816	0.7046454614030676	0	30.22%	55054.00	IncFII_1_pKP91_pld1
69_R	NC_024992.1	1	4039	157708	161746	0.0	7244.0	99.777	96	182204	9650	0.95720207253886	0	30.22%	55054.00	IncFII_1_pKP91_pld1
69_R	NC_024992.1	4453	9650	162184	167381	0.0	9257.0	99.5	96	182204	9650	0.95720207253886	0	30.22%	55054.00	IncFII_1_pKP91_pld1
210	NC_024992.1	1	144	167382	167525	2.2699999999999997e-67	260.0	100.0	100	182204	144	1.0	0	30.22%	55054.00	IncFII_1_pKP91_pld1
194	NC_024992.1	1	168	167526	167693	2.5600000000000003e-80	304.0	100.0	100	182204	168	1.0	0	30.22%	55054.00	IncFII_1_pKP91_pld1
169_R	NC_024992.1	1	262	167694	167955	4.0399999999999997e-131	473.0	100.0	100	182204	262	1.0	0	30.22%	55054.00	IncFII_1_pKP91_pld1
67	NC_024992.1	1	3687	167956	171642	0.0	6632.0	99.892	33	182204	11292	0.3265143464399574	0	30.22%	55054.00	IncFII_1_pKP91_pld1
90_R	NC_024992.1	1	2454	177753	180206	0.0	3929.0	95.56	100	182204	2454	1.0	0	30.22%	55054.00	IncFII_1_pKP91_pld1
234_R	NZ_AP018749.1	1	124	5698	5821	1.34e-56	224.0	100.0	100	102910	124	1.0	0	21.20%	21819.00	IncFII_1_pKP91_pld1
182_R	NZ_AP018749.1	1	192	6010	6201	2.81e-93	347.0	100.0	100	102910	192	1.0	0	21.20%	21819.00	IncFII_1_pKP91_pld1
236	NZ_AP018749.1	1	111	6202	6312	1.32e-49	201.0	100.0	100	102910	111	1.0	0	21.20%	21819.00	IncFII_1_pKP91_pld1
90	NZ_AP018749.1	1	2454	17062	19515	0.0	3835.0	94.705	100	102910	2454	1.0	0	21.20%	21819.00	IncFII_1_pKP91_pld1
67_R	NZ_AP018749.1	7606	11292	25626	29312	0.0	6632.0	99.892	33	102910	11292	0.3265143464399574	0	21.20%	21819.00	IncFII_1_pKP91_pld1
169	NZ_AP018749.1	1	262	29313	29574	4.0399999999999997e-131	473.0	100.0	100	102910	262	1.0	0	21.20%	21819.00	IncFII_1_pKP91_pld1
194_R	NZ_AP018749.1	1	168	29575	29742	2.5600000000000003e-80	304.0	100.0	100	102910	168	1.0	0	21.20%	21819.00	IncFII_1_pKP91_pld1
210_R	NZ_AP018749.1	1	144	29743	29886	2.2699999999999997e-67	260.0	100.0	100	102910	144	1.0	0	21.20%	21819.00	IncFII_1_pKP91_pld1
69	NZ_AP018749.1	1	5198	29887	35084	0.0	9262.0	99.519	96	102910	9650	0.95720207253886	0	21.20%	21819.00	IncFII_1_pKP91_pld1
69	NZ_AP018749.1	5612	9650	35522	39560	0.0	7240.0	99.752	96	102910	9650	0.95720207253886	0	21.20%	21819.00	IncFII_1_pKP91_pld1
179	NZ_AP018749.1	1	204	72301	72504	9.25e-100	369.0	100.0	100	102910	204	1.0	0	21.20%	21819.00	IncFII_1_pKP91_pld1
143_R	NZ_AP018749.1	2	450	72668	73116	0.0	774.0	98.218	99	102910	450	0.9977777777777778	0	21.20%	21819.00	IncFII_1_pKP91_pld1
190_R	NZ_AP018749.1	1	181	73117	73297	1.04e-85	323.0	99.448	100	102910	181	1.0	0	21.20%	21819.00	IncFII_1_pKP91_pld1
138	NZ_AP018749.1	1	480	73298	73777	0.0	848.0	99.167	100	102910	480	1.0	0	21.20%	21819.00	IncFII_1_pKP91_pld1
174	NZ_AP018749.1	1	229	73778	74006	2.84e-113	414.0	100.0	100	102910	229	1.0	0	21.20%	21819.00	IncFII_1_pKP91_pld1
88	NZ_AP018749.1	1	2791	74007	76804	0.0	4881.0	98.714	100	102910	2791	1.0	0	21.20%	21819.00	IncFII_1_pKP91_pld1
178_R	NZ_AP018749.1	1	206	81617	81822	7.68e-101	372.0	100.0	100	102910	206	1.0	0	21.20%	21819.00	IncFII_1_pKP91_pld1
119_R	NZ_AP018749.1	1	749	81824	82572	0.0	1352.0	100.0	100	102910	749	1.0	0	21.20%	21819.00	IncFII_1_pKP91_pld1
209_R	NZ_AP018749.1	1	144	82573	82716	2.2699999999999997e-67	260.0	100.0	100	102910	144	1.0	0	21.20%	21819.00	IncFII_1_pKP91_pld1
234_R	NZ_AP018751.1	1	124	4947	5070	1.34e-56	224.0	100.0	100	102903	124	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
182_R	NZ_AP018751.1	1	192	5259	5450	2.81e-93	347.0	100.0	100	102903	192	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
236	NZ_AP018751.1	1	111	5451	5561	1.32e-49	201.0	100.0	100	102903	111	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
90	NZ_AP018751.1	1	2454	16298	18751	0.0	3835.0	94.705	100	102903	2454	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
67_R	NZ_AP018751.1	7606	11292	24862	28548	0.0	6632.0	99.892	33	102903	11292	0.3265143464399574	0	21.20%	21818.00	IncFII_1_pKP91_pld1
169	NZ_AP018751.1	1	262	28549	28810	4.0399999999999997e-131	473.0	100.0	100	102903	262	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
194_R	NZ_AP018751.1	1	168	28811	28978	2.5600000000000003e-80	304.0	100.0	100	102903	168	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
210_R	NZ_AP018751.1	1	144	28979	29122	2.2699999999999997e-67	260.0	100.0	100	102903	144	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
69	NZ_AP018751.1	1	5198	29123	34319	0.0	9254.0	99.5	96	102903	9650	0.95720207253886	0	21.20%	21818.00	IncFII_1_pKP91_pld1
69	NZ_AP018751.1	5612	9650	34757	38795	0.0	7240.0	99.752	96	102903	9650	0.95720207253886	0	21.20%	21818.00	IncFII_1_pKP91_pld1
179	NZ_AP018751.1	1	204	71543	71746	9.25e-100	369.0	100.0	100	102903	204	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
143_R	NZ_AP018751.1	2	450	71910	72358	0.0	774.0	98.218	99	102903	450	0.9977777777777778	0	21.20%	21818.00	IncFII_1_pKP91_pld1
190_R	NZ_AP018751.1	1	181	72359	72539	1.04e-85	323.0	99.448	100	102903	181	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
138	NZ_AP018751.1	1	480	72540	73019	0.0	848.0	99.167	100	102903	480	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
174	NZ_AP018751.1	1	229	73020	73248	2.84e-113	414.0	100.0	100	102903	229	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
88	NZ_AP018751.1	1	2791	73249	76046	0.0	4881.0	98.714	100	102903	2791	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
178_R	NZ_AP018751.1	1	206	80859	81064	7.68e-101	372.0	100.0	100	102903	206	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
119_R	NZ_AP018751.1	1	749	81066	81814	0.0	1352.0	100.0	100	102903	749	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
209_R	NZ_AP018751.1	1	144	81815	81958	2.2699999999999997e-67	260.0	100.0	100	102903	144	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
234_R	NZ_AP018754.1	1	124	4947	5070	1.34e-56	224.0	100.0	100	102917	124	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
182_R	NZ_AP018754.1	1	192	5259	5450	2.81e-93	347.0	100.0	100	102917	192	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
236	NZ_AP018754.1	1	111	5451	5561	1.32e-49	201.0	100.0	100	102917	111	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
90	NZ_AP018754.1	1	2454	16312	18765	0.0	3835.0	94.705	100	102917	2454	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
67_R	NZ_AP018754.1	7606	11292	24876	28562	0.0	6632.0	99.892	33	102917	11292	0.3265143464399574	0	21.20%	21818.00	IncFII_1_pKP91_pld1
169	NZ_AP018754.1	1	262	28563	28824	4.0399999999999997e-131	473.0	100.0	100	102917	262	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
194_R	NZ_AP018754.1	1	168	28825	28992	2.5600000000000003e-80	304.0	100.0	100	102917	168	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
210_R	NZ_AP018754.1	1	144	28993	29136	2.2699999999999997e-67	260.0	100.0	100	102917	144	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
69	NZ_AP018754.1	1	5198	29137	34333	0.0	9254.0	99.5	96	102917	9650	0.95720207253886	0	21.20%	21818.00	IncFII_1_pKP91_pld1
69	NZ_AP018754.1	5612	9650	34771	38809	0.0	7240.0	99.752	96	102917	9650	0.95720207253886	0	21.20%	21818.00	IncFII_1_pKP91_pld1
179	NZ_AP018754.1	1	204	71557	71760	9.25e-100	369.0	100.0	100	102917	204	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
143_R	NZ_AP018754.1	2	450	71924	72372	0.0	774.0	98.218	99	102917	450	0.9977777777777778	0	21.20%	21818.00	IncFII_1_pKP91_pld1
190_R	NZ_AP018754.1	1	181	72373	72553	1.04e-85	323.0	99.448	100	102917	181	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
138	NZ_AP018754.1	1	480	72554	73033	0.0	848.0	99.167	100	102917	480	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
174	NZ_AP018754.1	1	229	73034	73262	2.84e-113	414.0	100.0	100	102917	229	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
88	NZ_AP018754.1	1	2791	73263	76060	0.0	4881.0	98.714	100	102917	2791	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
178_R	NZ_AP018754.1	1	206	80873	81078	7.68e-101	372.0	100.0	100	102917	206	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
119_R	NZ_AP018754.1	1	749	81080	81828	0.0	1352.0	100.0	100	102917	749	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
209_R	NZ_AP018754.1	1	144	81829	81972	2.2699999999999997e-67	260.0	100.0	100	102917	144	1.0	0	21.20%	21818.00	IncFII_1_pKP91_pld1
90_R	NZ_AP019401.1	1	2454	6535	8988	0.0	3844.0	94.786	100	181837	2454	1.0	0	35.40%	64377.00	IncFII_1_pKP91_pld1
90_R	NZ_AP019401.1	1	2454	10012	12465	0.0	3835.0	94.705	100	181837	2454	1.0	0	35.40%	64377.00	IncFII_1_pKP91_pld1
90	NZ_AP019401.1	1	2454	37331	39784	0.0	3835.0	94.705	100	181837	2454	1.0	0	35.40%	64377.00	IncFII_1_pKP91_pld1
67_R	NZ_AP019401.1	7606	11292	45895	49581	0.0	6632.0	99.892	33	181837	11292	0.3265143464399574	0	35.40%	64377.00	IncFII_1_pKP91_pld1
194_R	NZ_AP019401.1	1	168	49844	50011	2.5600000000000003e-80	304.0	100.0	100	181837	168	1.0	0	35.40%	64377.00	IncFII_1_pKP91_pld1
69	NZ_AP019401.1	1	5198	50156	55353	0.0	9257.0	99.5	96	181837	9650	0.95720207253886	0	35.40%	64377.00	IncFII_1_pKP91_pld1
69	NZ_AP019401.1	5612	9650	55791	59829	0.0	7230.0	99.703	96	181837	9650	0.95720207253886	0	35.40%	64377.00	IncFII_1_pKP91_pld1
190_R	NZ_AP019401.1	1	181	93927	94107	2.45e-87	327.0	100.0	100	181837	181	1.0	0	35.40%	64377.00	IncFII_1_pKP91_pld1
139	NZ_AP019401.1	1	480	94108	94587	0.0	812.0	97.5	100	181837	480	1.0	0	35.40%	64377.00	IncFII_1_pKP91_pld1
220	NZ_AP019401.1	1	135	97990	98124	1.61e-62	244.0	100.0	100	181837	135	1.0	0	35.40%	64377.00	IncFII_1_pKP91_pld1
78_R	NZ_AP019401.1	1	4825	98125	102945	0.0	8090.0	97.204	100	181837	4825	1.0	0	35.40%	64377.00	IncFII_1_pKP91_pld1
55	NZ_AP019401.1	7261	13872	102946	109559	0.0	11560.0	98.775	35	181837	19021	0.3476157930708164	0	35.40%	64377.00	IncFII_1_pKP91_pld1
220	NZ_AP019401.1	1	135	116429	116563	1.61e-62	244.0	100.0	100	181837	135	1.0	0	35.40%	64377.00	IncFII_1_pKP91_pld1
54	NZ_AP019401.1	1	19252	119769	139023	0.0	33139.0	98.193	100	181837	19252	1.0	0	35.40%	64377.00	IncFII_1_pKP91_pld1
194_R	NZ_AP019401.1	2	167	139287	139452	6.86e-75	287.0	98.193	100	181837	168	0.988095238095238	0	35.40%	64377.00	IncFII_1_pKP91_pld1
80_R	NZ_AP019401.1	1	4275	139598	143872	0.0	7701.0	99.953	96	181837	4473	0.9557344064386318	0	35.40%	64377.00	IncFII_1_pKP91_pld1
130	NZ_AP019401.1	1	556	145270	145825	0.0	1003.0	100.0	100	181837	556	1.0	0	35.40%	64377.00	IncFII_1_pKP91_pld1
72_R	NZ_AP019401.1	148	5564	147717	153141	0.0	8681.0	95.54	98	181837	8377	0.6466515458994867	0	35.40%	64377.00	IncFII_1_pKP91_pld1
96_R	NZ_AP019401.1	1	1881	165427	167306	0.0	3349.0	99.522	97	181837	1943	0.968090581574884	0	35.40%	64377.00	IncFII_1_pKP91_pld1
90_R	NZ_AP019405.1	1	2454	6050	8503	0.0	3844.0	94.786	100	250392	2454	1.0	0	27.63%	69192.00	IncFII_1_pKP91_pld1
90_R	NZ_AP019405.1	1	2454	9527	11980	0.0	3835.0	94.705	100	250392	2454	1.0	0	27.63%	69192.00	IncFII_1_pKP91_pld1
90	NZ_AP019405.1	1	2454	105777	108230	0.0	3835.0	94.705	100	250392	2454	1.0	0	27.63%	69192.00	IncFII_1_pKP91_pld1
67_R	NZ_AP019405.1	7606	11292	114341	118027	0.0	6632.0	99.892	33	250392	11292	0.3265143464399574	0	27.63%	69192.00	IncFII_1_pKP91_pld1
194_R	NZ_AP019405.1	1	168	118290	118457	2.5600000000000003e-80	304.0	100.0	100	250392	168	1.0	0	27.63%	69192.00	IncFII_1_pKP91_pld1
69	NZ_AP019405.1	1	5198	118602	123799	0.0	9257.0	99.5	96	250392	9650	0.95720207253886	0	27.63%	69192.00	IncFII_1_pKP91_pld1
69	NZ_AP019405.1	5612	9650	124237	128275	0.0	7240.0	99.752	96	250392	9650	0.95720207253886	0	27.63%	69192.00	IncFII_1_pKP91_pld1
142	NZ_AP019405.1	3	450	161927	162374	0.0	800.0	99.554	99	250392	450	0.9955555555555556	0	27.63%	69192.00	IncFII_1_pKP91_pld1
190_R	NZ_AP019405.1	1	181	162375	162555	2.45e-87	327.0	100.0	100	250392	181	1.0	0	27.63%	69192.00	IncFII_1_pKP91_pld1
139	NZ_AP019405.1	1	480	162556	163035	0.0	812.0	97.5	100	250392	480	1.0	0	27.63%	69192.00	IncFII_1_pKP91_pld1
88	NZ_AP019405.1	1	2791	163265	166055	0.0	4933.0	99.212	100	250392	2791	1.0	0	27.63%	69192.00	IncFII_1_pKP91_pld1
157	NZ_AP019405.1	1	339	166056	166394	8.500000000000001e-173	612.0	100.0	100	250392	339	1.0	0	27.63%	69192.00	IncFII_1_pKP91_pld1
220	NZ_AP019405.1	1	135	166435	166569	1.61e-62	244.0	100.0	100	250392	135	1.0	0	27.63%	69192.00	IncFII_1_pKP91_pld1
78_R	NZ_AP019405.1	1	4825	166570	171394	0.0	8693.0	99.959	100	250392	4825	1.0	0	27.63%	69192.00	IncFII_1_pKP91_pld1
55	NZ_AP019405.1	7261	13872	171395	178008	0.0	11560.0	98.775	35	250392	19021	0.3476157930708164	0	27.63%	69192.00	IncFII_1_pKP91_pld1
157	NZ_AP019405.1	1	339	184500	184837	2.28e-167	595.0	99.115	100	250392	339	1.0	0	27.63%	69192.00	IncFII_1_pKP91_pld1
220	NZ_AP019405.1	1	135	184878	185012	1.61e-62	244.0	100.0	100	250392	135	1.0	0	27.63%	69192.00	IncFII_1_pKP91_pld1
129_R	NZ_AP019405.1	2	558	187328	187884	0.0	992.0	99.461	99	250392	558	0.9982078853046596	0	27.63%	69192.00	IncFII_1_pKP91_pld1
157	NZ_AP019405.1	1	339	187885	188223	8.500000000000001e-173	612.0	100.0	100	250392	339	1.0	0	27.63%	69192.00	IncFII_1_pKP91_pld1
54	NZ_AP019405.1	1	19252	188224	207476	0.0	33837.0	98.992	100	250392	19252	1.0	0	27.63%	69192.00	IncFII_1_pKP91_pld1
194_R	NZ_AP019405.1	2	167	207740	207905	6.86e-75	287.0	98.193	100	250392	168	0.988095238095238	0	27.63%	69192.00	IncFII_1_pKP91_pld1
80_R	NZ_AP019405.1	1	4275	208051	212325	0.0	7701.0	99.953	96	250392	4473	0.9557344064386318	0	27.63%	69192.00	IncFII_1_pKP91_pld1
130	NZ_AP019405.1	1	556	213723	214278	0.0	1003.0	100.0	100	250392	556	1.0	0	27.63%	69192.00	IncFII_1_pKP91_pld1
72_R	NZ_AP019405.1	148	5564	215786	221211	0.0	8874.0	96.314	98	250392	8377	0.6466515458994867	0	27.63%	69192.00	IncFII_1_pKP91_pld1
96_R	NZ_AP019405.1	1	1881	233497	235376	0.0	3349.0	99.522	97	250392	1943	0.968090581574884	0	27.63%	69192.00	IncFII_1_pKP91_pld1
193	NZ_AP021955.1	1	167	5735	5735	3.79e-78	297.0	99.401	99	91316	168	0.9940476190476192	166	8.43%	7695.00	IncFII_1_pKP91_pld1
194	NZ_AP021955.1	2	168	5736	5902	8.92e-80	302.0	100.0	99	91316	168	0.9940476190476192	0	8.43%	7695.00	IncFII_1_pKP91_pld1
169_R	NZ_AP021955.1	1	262	5903	6164	4.0399999999999997e-131	473.0	100.0	100	91316	262	1.0	0	8.43%	7695.00	IncFII_1_pKP91_pld1
67	NZ_AP021955.1	1	3388	6165	9552	0.0	6066.0	99.705	30	91316	11292	0.300035423308537	0	8.43%	7695.00	IncFII_1_pKP91_pld1
159	NZ_AP021955.1	1	330	10419	10748	2.6999999999999998e-166	591.0	99.697	100	91316	330	1.0	0	8.43%	7695.00	IncFII_1_pKP91_pld1
193	NZ_AP021955.1	1	167	32467	32467	3.79e-78	297.0	99.401	99	91316	168	0.9940476190476192	166	8.43%	7695.00	IncFII_1_pKP91_pld1
194	NZ_AP021955.1	2	168	32468	32634	8.92e-80	302.0	100.0	99	91316	168	0.9940476190476192	0	8.43%	7695.00	IncFII_1_pKP91_pld1
169_R	NZ_AP021955.1	1	262	32635	32896	4.0399999999999997e-131	473.0	100.0	100	91316	262	1.0	0	8.43%	7695.00	IncFII_1_pKP91_pld1
120_R	NZ_AP021955.1	1	717	39373	40089	0.0	1285.0	99.721	100	91316	717	1.0	0	8.43%	7695.00	IncFII_1_pKP91_pld1
136_R	NZ_AP021955.1	1	497	40097	40593	0.0	893.0	99.799	100	91316	497	1.0	0	8.43%	7695.00	IncFII_1_pKP91_pld1
159_R	NZ_AP021955.1	1	330	40758	41087	2.6999999999999998e-166	591.0	99.697	100	91316	330	1.0	0	8.43%	7695.00	IncFII_1_pKP91_pld1
220_R	NZ_AP021955.1	1	135	43729	43863	1.61e-62	244.0	100.0	100	91316	135	1.0	0	8.43%	7695.00	IncFII_1_pKP91_pld1
139_R	NZ_AP021955.1	1	480	48137	48616	0.0	817.0	97.708	100	91316	480	1.0	0	8.43%	7695.00	IncFII_1_pKP91_pld1
190	NZ_AP021955.1	1	180	48617	48796	8.57e-87	325.0	100.0	99	91316	181	0.994475138121547	0	8.43%	7695.00	IncFII_1_pKP91_pld1
142_R	NZ_AP021955.1	1	448	48798	49245	0.0	795.0	99.33	99	91316	450	0.9955555555555556	0	8.43%	7695.00	IncFII_1_pKP91_pld1
159	NZ_AP021955.1	1	330	84615	84944	2.6999999999999998e-166	591.0	99.697	100	91316	330	1.0	0	8.43%	7695.00	IncFII_1_pKP91_pld1
67_R	NZ_AP022007.1	7606	11292	10498	14184	0.0	6605.0	99.729	33	123247	11292	0.3265143464399574	0	3.61%	4447.00	IncFII_1_pKP91_pld1
169	NZ_AP022007.1	1	262	14185	14446	4.0399999999999997e-131	473.0	100.0	100	123247	262	1.0	0	3.61%	4447.00	IncFII_1_pKP91_pld1
194_R	NZ_AP022007.1	1	167	14447	14447	8.92e-80	302.0	100.0	99	123247	168	0.9940476190476192	166	3.61%	4447.00	IncFII_1_pKP91_pld1
193_R	NZ_AP022007.1	2	168	14448	14614	3.79e-78	297.0	99.401	99	123247	168	0.9940476190476192	0	3.61%	4447.00	IncFII_1_pKP91_pld1
159_R	NZ_AP022007.1	1	330	20651	20980	2.6999999999999998e-166	591.0	99.697	100	123247	330	1.0	0	3.61%	4447.00	IncFII_1_pKP91_pld1
83	NZ_AP022079.1	241	4266	1	4028	0.0	5726.0	91.526	100	224088	4266	0.9437412095639944	0	63.75%	142858.00	IncFII_1_pKP91_pld1
71_R	NZ_AP022079.1	2229	8272	11353	17401	0.0	10810.0	99.636	71	224088	8509	0.710306734046304	0	63.75%	142858.00	IncFII_1_pKP91_pld1
66_R	NZ_AP022079.1	504	11979	19083	30560	0.0	20214.0	99.085	96	224088	11979	0.958009850571834	0	63.75%	142858.00	IncFII_1_pKP91_pld1
233	NZ_AP022079.1	1	124	31022	31145	1.34e-56	224.0	100.0	100	224088	124	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
168	NZ_AP022079.1	1	265	31463	31727	4.09e-131	474.0	99.623	100	224088	265	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
152	NZ_AP022079.1	1	381	32893	33273	0.0	683.0	99.738	100	224088	381	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
147	NZ_AP022079.1	1	414	33970	34383	0.0	738.0	99.517	100	224088	414	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
127	NZ_AP022079.1	1	579	34801	35379	0.0	1045.0	100.0	100	224088	579	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
230_R	NZ_AP022079.1	1	125	35380	35504	3.89e-57	226.0	100.0	100	224088	125	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
125_R	NZ_AP022079.1	1	667	35505	36171	0.0	1204.0	100.0	100	224088	667	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
238_R	NZ_AP022079.1	1	106	36496	36601	6.41e-47	192.0	100.0	100	224088	106	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
125	NZ_AP022079.1	1	667	37213	37879	0.0	1204.0	100.0	100	224088	667	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
127_R	NZ_AP022079.1	1	579	37973	38551	0.0	1045.0	100.0	100	224088	579	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
83	NZ_AP022079.1	1	4266	38602	42869	0.0	7359.0	98.223	100	224088	4266	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
105	NZ_AP022079.1	1	1380	60360	61739	0.0	2489.0	100.0	100	224088	1380	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
105	NZ_AP022079.1	1	1380	62643	64022	0.0	2462.0	99.565	100	224088	1380	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
92_R	NZ_AP022079.1	14	1623	65845	67454	0.0	2886.0	99.752	72	224088	2249	0.7158737216540685	0	63.75%	142858.00	IncFII_1_pKP91_pld1
120_R	NZ_AP022079.1	1	717	67455	68171	0.0	1294.0	100.0	100	224088	717	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
136_R	NZ_AP022079.1	1	497	68179	68675	0.0	897.0	100.0	100	224088	497	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
50_R	NZ_AP022079.1	1	22105	72633	94742	0.0	38796.0	98.933	100	224088	22105	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
96	NZ_AP022079.1	63	1943	94735	96614	0.0	3358.0	99.628	97	224088	1943	0.968090581574884	0	63.75%	142858.00	IncFII_1_pKP91_pld1
72	NZ_AP022079.1	2814	7935	108900	114030	0.0	8364.0	96.22	95	224088	8377	0.611436074967172	0	63.75%	142858.00	IncFII_1_pKP91_pld1
159	NZ_AP022079.1	1	330	114897	115226	2.6999999999999998e-166	591.0	99.697	100	224088	330	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
80	NZ_AP022079.1	988	4473	115227	118712	0.0	6283.0	99.971	78	224088	4473	0.7793427230046949	0	63.75%	142858.00	IncFII_1_pKP91_pld1
193	NZ_AP022079.1	1	168	118857	119024	1.09e-78	299.0	99.405	100	224088	168	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
169_R	NZ_AP022079.1	1	262	119025	119286	2.0899999999999998e-128	464.0	99.237	100	224088	262	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
54_R	NZ_AP022079.1	1	18979	119287	138268	0.0	32415.0	97.898	99	224088	19252	0.9858196551007689	0	63.75%	142858.00	IncFII_1_pKP91_pld1
88_R	NZ_AP022079.1	1	2791	153155	155946	0.0	4974.0	99.534	100	224088	2791	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
174_R	NZ_AP022079.1	1	229	155947	156175	2.84e-113	414.0	100.0	100	224088	229	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
139_R	NZ_AP022079.1	1	479	156176	156654	0.0	856.0	99.582	99	224088	480	0.9979166666666668	0	63.75%	142858.00	IncFII_1_pKP91_pld1
142_R	NZ_AP022079.1	1	450	156837	157286	0.0	808.0	99.778	100	224088	450	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
44	NZ_AP022079.1	1	29545	158017	187561	0.0	52781.0	99.624	93	224088	31816	0.9286208197133518	0	63.75%	142858.00	IncFII_1_pKP91_pld1
69_R	NZ_AP022079.1	1	4039	190166	194204	0.0	7235.0	99.728	96	224088	9650	0.95720207253886	0	63.75%	142858.00	IncFII_1_pKP91_pld1
69_R	NZ_AP022079.1	4453	9650	194642	199839	0.0	9266.0	99.538	96	224088	9650	0.95720207253886	0	63.75%	142858.00	IncFII_1_pKP91_pld1
194	NZ_AP022079.1	1	168	199984	200151	2.5600000000000003e-80	304.0	100.0	100	224088	168	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
169_R	NZ_AP022079.1	1	262	200152	200413	4.0399999999999997e-131	473.0	100.0	100	224088	262	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
67	NZ_AP022079.1	1	4456	200414	204869	0.0	8037.0	100.0	69	224088	11292	0.6916400991852638	0	63.75%	142858.00	IncFII_1_pKP91_pld1
67	NZ_AP022079.1	4677	8030	204869	208235	0.0	5564.0	96.71	69	224088	11292	0.6916400991852638	0	63.75%	142858.00	IncFII_1_pKP91_pld1
238	NZ_AP022079.1	1	106	209244	209349	2.73e-45	187.0	99.057	100	224088	106	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
125	NZ_AP022079.1	1	667	209674	210340	0.0	1204.0	100.0	100	224088	667	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
230	NZ_AP022079.1	1	125	210341	210465	3.89e-57	226.0	100.0	100	224088	125	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
127_R	NZ_AP022079.1	1	579	210466	211044	0.0	1045.0	100.0	100	224088	579	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
127	NZ_AP022079.1	1	579	216956	217534	0.0	1045.0	100.0	100	224088	579	1.0	0	63.75%	142858.00	IncFII_1_pKP91_pld1
