qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned	overlapped_bases	coverage_percentage	bases_covered	gene_name
36	NZ_CP091690.1	206	2101	1	1896	0.0	3491.0	99.895	90	2101	2101	0.9024274155164208	0	90.24%	1896.00	Col_BS512__1_pld1
36_R	NZ_CP091697.1	634	2101	1	1480	0.0	2645.0	99.055	100	2113	2101	1.0	0	100.00%	2113.00	Col_BS512__1_pld1
36_R	NZ_CP091697.1	1	633	1481	2113	0.0	1170.0	100.0	100	2113	2101	1.0	0	100.00%	2113.00	Col_BS512__1_pld1
36_R	NZ_CP091711.1	1227	2101	1	863	0.0	1522.0	98.288	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36_R	NZ_CP091711.1	1	1226	864	2089	0.0	2265.0	100.0	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36_R	NZ_CP091990.1	124	2101	1	1966	0.0	3559.0	99.242	94	2089	2101	0.9414564493098524	0	94.11%	1966.00	Col_BS512__1_pld1
36	NZ_CP101208.1	273	2101	1	1817	0.0	3295.0	99.289	87	2089	2101	0.8705378391242266	0	86.98%	1817.00	Col_BS512__1_pld1
36_R	NZ_CP101231.1	1	1956	146	2089	0.0	3518.0	99.234	93	2089	2101	0.9309852451213708	0	93.06%	1944.00	Col_BS512__1_pld1
36	NZ_CP102700.1	821	2101	1	1281	0.0	2366.0	100.0	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36	NZ_CP102700.1	1	820	1282	2101	0.0	1504.0	99.756	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36_R	NZ_CP103476.1	516	2101	1	1573	0.0	2833.0	99.055	75	2088	2101	0.7548786292241789	0	75.34%	1573.00	Col_BS512__1_pld1
36_R	NZ_CP103565.1	79	2101	1	2023	0.0	3725.0	99.901	96	2101	2101	0.962874821513565	0	96.29%	2023.00	Col_BS512__1_pld1
36_R	NZ_CP103625.1	343	2101	1	1746	0.0	3153.0	99.148	84	2088	2101	0.8372203712517848	0	83.62%	1746.00	Col_BS512__1_pld1
36_R	NZ_CP103652.1	1048	2101	1	1041	0.0	1851.0	98.577	100	2088	2101	1.0	0	100.00%	2088.00	Col_BS512__1_pld1
36_R	NZ_CP103652.1	1	1047	1042	2088	0.0	1923.0	99.809	100	2088	2101	1.0	0	100.00%	2088.00	Col_BS512__1_pld1
36	NZ_CP104515.1	894	2101	1	1208	0.0	2226.0	99.917	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36	NZ_CP104515.1	1	893	1209	2089	0.0	1555.0	98.322	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36_R	NZ_CP110403.1	1000	2101	1	1090	0.0	1930.0	98.459	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36_R	NZ_CP110403.1	1	999	1091	2089	0.0	1840.0	99.9	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36_R	NZ_CP110409.1	227	2101	1	1863	0.0	3358.0	99.094	89	2089	2101	0.8924321751546882	0	89.18%	1863.00	Col_BS512__1_pld1
36_R	NZ_CP115323.1	1	1977	125	2113	0.0	3585.0	99.296	94	2113	2101	0.9409804854831032	0	94.13%	1989.00	Col_BS512__1_pld1
36_R	NZ_CP115347.1	1	1757	345	2113	0.0	3184.0	99.265	84	2113	2101	0.8362684435982866	0	83.72%	1769.00	Col_BS512__1_pld1
36	NZ_CP115389.1	478	2101	1	1632	0.0	2913.0	98.961	77	2104	2101	0.7729652546406474	0	77.57%	1632.00	Col_BS512__1_pld1
36_R	NZ_CP116105.1	1	2096	6	2101	0.0	3860.0	99.905	99	2101	2101	0.997620180866254	0	99.76%	2096.00	Col_BS512__1_pld1
36_R	NZ_CP116122.1	1	2096	6	2113	0.0	3805.0	99.336	99	2113	2101	0.997620180866254	0	99.76%	2108.00	Col_BS512__1_pld1
36_R	NZ_CP116134.1	1	2096	6	2089	0.0	3777.0	99.285	99	2089	2101	0.997620180866254	0	99.76%	2084.00	Col_BS512__1_pld1
36_R	NZ_CP116143.1	615	2101	1	1475	0.0	2652.0	98.992	71	2089	2101	0.7077582103760114	0	70.61%	1475.00	Col_BS512__1_pld1
36_R	NZ_CP116193.1	1	2096	6	2101	0.0	3860.0	99.905	99	2101	2101	0.997620180866254	0	99.76%	2096.00	Col_BS512__1_pld1
36_R	NZ_CP116196.1	1	2096	6	2101	0.0	3860.0	99.905	99	2101	2101	0.997620180866254	0	99.76%	2096.00	Col_BS512__1_pld1
36	NZ_CP116922.1	999	2101	1	1103	0.0	2037.0	100.0	100	2100	2101	1.0	0	100.00%	2100.00	Col_BS512__1_pld1
36	NZ_CP116922.1	1	998	1104	2100	0.0	1820.0	99.6	100	2100	2101	1.0	0	100.00%	2100.00	Col_BS512__1_pld1
36	NZ_CP123016.1	275	2101	1	1815	0.0	3280.0	99.179	87	2088	2101	0.8695859114707283	0	86.93%	1815.00	Col_BS512__1_pld1
36	NZ_CP123022.1	363	2101	1	1727	0.0	3123.0	99.195	83	2088	2101	0.8277010947168015	0	82.71%	1727.00	Col_BS512__1_pld1
36_R	NZ_CP123027.1	1	1956	146	2088	0.0	3506.0	99.131	93	2088	2101	0.9309852451213708	0	93.06%	1943.00	Col_BS512__1_pld1
36_R	NZ_CP123034.1	1	1957	145	2088	0.0	3507.0	99.131	93	2088	2101	0.93146120894812	0	93.10%	1944.00	Col_BS512__1_pld1
36_R	NZ_CP123039.1	1	1956	146	2088	0.0	3506.0	99.131	93	2088	2101	0.9309852451213708	0	93.06%	1943.00	Col_BS512__1_pld1
36_R	NZ_CP123236.1	629	2101	1	1484	0.0	2647.0	98.991	100	2112	2101	1.0	0	100.00%	2112.00	Col_BS512__1_pld1
36_R	NZ_CP123236.1	1	628	1485	2112	0.0	1160.0	100.0	100	2112	2101	1.0	0	100.00%	2112.00	Col_BS512__1_pld1
36_R	NZ_CP124383.1	673	2101	1	1429	0.0	2628.0	99.86	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36_R	NZ_CP124383.1	1	672	1430	2101	0.0	1242.0	100.0	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36_R	NZ_CP124404.1	1	1808	294	2113	0.0	3284.0	99.341	86	2113	2101	0.8605425987624941	0	86.13%	1820.00	Col_BS512__1_pld1
36	NZ_CP124434.1	208	2101	1	1882	0.0	3404.0	99.208	90	2089	2101	0.9014754878629224	0	90.09%	1882.00	Col_BS512__1_pld1
36_R	NZ_CP127087.1	532	2101	1	1558	0.0	2795.0	98.918	75	2089	2101	0.7472632079961923	0	74.58%	1558.00	Col_BS512__1_pld1
36_R	NZ_CP129244.1	1	1970	209	2165	0.0	3526.0	99.086	94	2165	2101	0.9376487386958592	0	90.39%	1957.00	Col_BS512__1_pld1
36_R	NZ_CP135216.1	1	1594	508	2113	0.0	2889.0	99.253	76	2113	2101	0.7586863398381724	0	76.01%	1606.00	Col_BS512__1_pld1
36_R	NZ_CP135222.1	568	2101	1	1546	0.0	2767.0	99.095	73	2113	2101	0.7301285102332222	0	73.17%	1546.00	Col_BS512__1_pld1
36	NZ_CP135229.1	254	2101	3	1898	0.0	3192.0	97.468	88	2149	2101	0.8795811518324608	0	88.23%	1896.00	Col_BS512__1_pld1
36_R	NZ_CP135282.1	1	1362	706	2067	0.0	2516.0	100.0	65	2067	2101	0.6482627320323655	0	65.89%	1362.00	Col_BS512__1_pld1
36_R	NZ_CP135663.1	1403	2101	5	703	0.0	1280.0	99.714	99	2089	2101	0.9923845787720134	0	99.81%	2085.00	Col_BS512__1_pld1
36_R	NZ_CP135663.1	1	1386	704	2089	0.0	2560.0	100.0	99	2089	2101	0.9923845787720134	0	99.81%	2085.00	Col_BS512__1_pld1
36	NZ_CP135725.1	740	2101	1	1362	0.0	2516.0	100.0	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36	NZ_CP135725.1	1	739	1363	2101	0.0	1354.0	99.73	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36_R	NZ_CP140509.1	1162	2101	1	940	0.0	1725.0	99.787	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36_R	NZ_CP140509.1	1	1161	941	2101	0.0	2145.0	100.0	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36	NZ_CP140633.1	1	1544	558	2089	0.0	2747.0	98.9	73	2089	2101	0.7348881485007139	0	73.34%	1532.00	Col_BS512__1_pld1
36	NZ_CP142952.1	374	2101	1	1728	0.0	3192.0	100.0	82	2101	2101	0.8224654926225606	0	82.25%	1728.00	Col_BS512__1_pld1
36_R	NZ_CP145626.1	270	2101	1	1856	0.0	3262.0	98.6	87	2125	2101	0.871965730604474	0	87.34%	1856.00	Col_BS512__1_pld1
36_R	NZ_CP145644.1	816	2101	1	1274	0.0	2287.0	98.912	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36_R	NZ_CP145644.1	1	815	1275	2089	0.0	1506.0	100.0	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36	NZ_CP145654.1	1162	2101	1	940	0.0	1736.0	100.0	100	2088	2101	1.0	0	100.00%	2088.00	Col_BS512__1_pld1
36	NZ_CP145654.1	1	1161	941	2088	0.0	2049.0	98.709	100	2088	2101	1.0	0	100.00%	2088.00	Col_BS512__1_pld1
36_R	NZ_CP145688.1	1	1727	375	2101	0.0	3190.0	100.0	82	2101	2101	0.8219895287958116	0	82.20%	1727.00	Col_BS512__1_pld1
36	NZ_CP146293.2	1	1521	581	2101	0.0	2793.0	99.803	72	2101	2101	0.723940980485483	0	72.39%	1521.00	Col_BS512__1_pld1
36_R	NZ_CP146299.2	79	2101	1	2011	0.0	3626.0	99.111	96	2089	2101	0.962874821513565	0	96.27%	2011.00	Col_BS512__1_pld1
36_R	NZ_CP148415.1	1040	2101	1	1050	0.0	1868.0	98.589	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36_R	NZ_CP148415.1	1	1039	1051	2089	0.0	1914.0	99.904	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36	NZ_CP148452.1	1063	2101	1	1039	0.0	1914.0	99.904	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36	NZ_CP148452.1	1	1062	1040	2089	0.0	1868.0	98.589	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36	NZ_CP148490.1	1063	2101	1	1039	0.0	1914.0	99.904	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36	NZ_CP148490.1	1	1062	1040	2089	0.0	1868.0	98.589	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36	NZ_CP148504.1	944	2101	1	1158	0.0	2134.0	99.914	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36	NZ_CP148504.1	1	943	1159	2089	0.0	1648.0	98.411	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36_R	NZ_CP148515.1	1159	2101	1	931	0.0	1653.0	98.517	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36_R	NZ_CP148515.1	1	1158	932	2089	0.0	2122.0	99.741	100	2089	2101	1.0	0	100.00%	2089.00	Col_BS512__1_pld1
36_R	NZ_CP149251.1	1	1996	106	2101	0.0	3675.0	99.9	95	2101	2101	0.9500237981913374	0	95.00%	1996.00	Col_BS512__1_pld1
36_R	NZ_CP149331.1	1159	2101	1	943	0.0	1720.0	99.576	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36_R	NZ_CP149331.1	1	1158	944	2101	0.0	2139.0	100.0	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36_R	NZ_CP151295.1	497	2101	1	1596	0.0	2689.0	97.03	76	2092	2101	0.7639219419324131	0	76.29%	1596.00	Col_BS512__1_pld1
36_R	NZ_CP151310.1	1225	2101	1	877	0.0	1604.0	99.658	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36_R	NZ_CP151310.1	1	1224	878	2101	0.0	2261.0	100.0	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36_R	NZ_CP151322.1	79	2101	1	2011	0.0	3626.0	99.111	96	2089	2101	0.962874821513565	0	96.27%	2011.00	Col_BS512__1_pld1
36_R	NZ_CP151342.1	79	2101	1	2023	0.0	3720.0	99.852	96	2101	2101	0.962874821513565	0	96.29%	2023.00	Col_BS512__1_pld1
36_R	NZ_CP151356.1	79	2101	1	2023	0.0	3720.0	99.852	96	2101	2101	0.962874821513565	0	96.29%	2023.00	Col_BS512__1_pld1
36_R	NZ_CP151363.1	79	2101	1	2023	0.0	3720.0	99.852	96	2101	2101	0.962874821513565	0	96.29%	2023.00	Col_BS512__1_pld1
36_R	NZ_CP151371.1	79	2101	1	2011	0.0	3626.0	99.111	96	2089	2101	0.962874821513565	0	96.27%	2011.00	Col_BS512__1_pld1
36_R	NZ_CP151381.1	79	2101	1	2023	0.0	3720.0	99.852	96	2101	2101	0.962874821513565	0	96.29%	2023.00	Col_BS512__1_pld1
36_R	NZ_CP151390.1	79	2101	1	2011	0.0	3626.0	99.111	96	2089	2101	0.962874821513565	0	96.27%	2011.00	Col_BS512__1_pld1
36_R	NZ_CP151401.1	79	2101	1	2023	0.0	3720.0	99.852	96	2101	2101	0.962874821513565	0	96.29%	2023.00	Col_BS512__1_pld1
36_R	NZ_CP151675.1	1	1890	212	2089	0.0	3402.0	99.26	90	2089	2101	0.8995716325559258	0	89.90%	1878.00	Col_BS512__1_pld1
36	NZ_LR595694.1	683	2101	27	1445	0.0	2604.0	99.789	98	2088	2101	0.9819133745835316	0	98.75%	2062.00	Col_BS512__1_pld1
36	NZ_LR595694.1	1	644	1446	2088	0.0	1171.0	99.534	98	2088	2101	0.9819133745835316	0	98.75%	2062.00	Col_BS512__1_pld1
36_R	NZ_LR890414.1	64	2101	1	2050	0.0	3698.0	99.317	97	2113	2101	0.9700142789148024	0	97.02%	2050.00	Col_BS512__1_pld1
36	NZ_LR890540.1	687	2101	1	1415	0.0	2614.0	100.0	100	2102	2101	1.0	0	100.00%	2102.00	Col_BS512__1_pld1
36	NZ_LR890540.1	1	686	1416	2102	0.0	1262.0	99.854	100	2102	2101	1.0	0	100.00%	2102.00	Col_BS512__1_pld1
36_R	NZ_LR898884.1	1	1614	487	2073	0.0	2324.0	92.954	77	2073	2101	0.7682056163731557	0	76.56%	1587.00	Col_BS512__1_pld1
36	NZ_OP242305.1	1	2021	81	2101	0.0	3722.0	99.901	96	2101	2101	0.9619228938600668	0	96.19%	2021.00	Col_BS512__1_pld1
36_R	NZ_OU015344.1	1	1757	345	2089	0.0	3168.0	99.317	84	2089	2101	0.8362684435982866	0	83.53%	1745.00	Col_BS512__1_pld1
36	NZ_OW849067.1	627	2101	1	1475	0.0	2719.0	99.932	100	2102	2101	1.0	0	100.00%	2102.00	Col_BS512__1_pld1
36	NZ_OW849067.1	1	626	1476	2102	0.0	1151.0	99.841	100	2102	2101	1.0	0	100.00%	2102.00	Col_BS512__1_pld1
36	NZ_OW967804.1	1143	2101	1	959	0.0	1760.0	99.791	100	2088	2101	1.0	0	100.00%	2088.00	Col_BS512__1_pld1
36	NZ_OW967804.1	1	1142	960	2088	0.0	2013.0	98.687	100	2088	2101	1.0	0	100.00%	2088.00	Col_BS512__1_pld1
36_R	NZ_OX030736.1	1	1841	261	2101	0.0	3395.0	99.946	88	2101	2101	0.8762494050452165	0	87.62%	1841.00	Col_BS512__1_pld1
36_R	NZ_OZ038810.1	1048	2101	1	1054	0.0	1936.0	99.81	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36_R	NZ_OZ038810.1	1	1047	1055	2101	0.0	1934.0	100.0	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36_R	NZ_OZ039051.1	1048	2101	1	1054	0.0	1925.0	99.621	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36_R	NZ_OZ039051.1	1	1047	1055	2101	0.0	1923.0	99.809	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36_R	NZ_OZ040272.1	79	1428	1	1350	0.0	2494.0	100.0	96	2185	2101	0.6425511661113755	0	61.78%	1350.00	Col_BS512__1_pld1
36	OW968394.1	269	2101	2	1810	0.0	3230.0	98.691	87	2077	2101	0.8724416944312232	0	87.10%	1809.00	Col_BS512__1_pld1
36_R	OW969723.1	969	2101	1	1133	0.0	2076.0	99.735	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
36_R	OW969723.1	1	968	1134	2101	0.0	1788.0	100.0	100	2101	2101	1.0	0	100.00%	2101.00	Col_BS512__1_pld1
