qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned	overlapped_bases	coverage_percentage	bases_covered	gene_name
22	NZ_CP086516.1	1441	17049	16891	32501	0.0	27658.0	98.649	49	33826	32098	0.4862919808087731	0	46.15%	15611.00	IncX4_1_pld1
22_R	NZ_CP086529.1	15050	30655	122	15729	0.0	27686.0	98.687	49	34058	32098	0.4861985170415602	0	45.83%	15608.00	IncX4_1_pld1
22_R	NZ_CP086535.1	20798	30655	1	9861	0.0	17387.0	98.5	31	34058	32098	0.3071219390616237	0	28.95%	9861.00	IncX4_1_pld1
22	NZ_CP086541.1	1441	17049	3499	19109	0.0	27686.0	98.681	49	34058	32098	0.4862919808087731	0	45.84%	15611.00	IncX4_1_pld1
22	NZ_CP086547.1	1441	13842	21654	34058	0.0	21996.0	98.678	39	34058	32098	0.3863792136581718	0	36.42%	12405.00	IncX4_1_pld1
22	NZ_CP089138.1	1	17033	1	17034	0.0	31416.0	99.959	53	33309	32098	0.5306561156458346	0	51.14%	17034.00	IncX4_1_pld1
22	NZ_CP090574.1	1	17033	5716	22749	0.0	31416.0	99.959	53	33309	32098	0.5306561156458346	0	51.14%	17034.00	IncX4_1_pld1
22	NZ_CP097718.1	5655	17033	1	11363	0.0	18988.0	96.816	35	34980	32098	0.3545080690385694	0	32.48%	11363.00	IncX4_1_pld1
22_R	NZ_CP098836.1	9967	32098	9208	31342	0.0	40607.0	99.783	69	33858	32098	0.6895133653187114	0	65.38%	22135.00	IncX4_1_pld1
22	NZ_CP100711.1	5909	22132	45535	61760	0.0	29719.0	99.729	51	77896	32098	0.5054520530874198	0	20.83%	16226.00	IncX4_1_pld1
22	NZ_CP100729.1	1524	22132	55049	75660	0.0	37794.0	99.767	64	83642	32098	0.6420649261636239	0	24.64%	20612.00	IncX4_1_pld1
22_R	NZ_CP101370.1	15339	32098	1	16761	0.0	30912.0	99.958	52	33309	32098	0.5221509128294598	0	50.32%	16761.00	IncX4_1_pld1
22	NZ_CP101374.1	6030	17033	1	11004	0.0	20305.0	99.973	34	33309	32098	0.3428250981369555	0	33.04%	11004.00	IncX4_1_pld1
22	NZ_CP101861.1	1	12122	21187	33309	0.0	22352.0	99.951	38	33309	32098	0.3776559287183002	0	36.40%	12123.00	IncX4_1_pld1
22	NZ_CP103564.1	4433	17057	24740	37348	0.0	21638.0	97.628	39	37348	32098	0.3933266870209982	0	33.76%	12609.00	IncX4_1_pld1
22	NZ_CP103716.1	1441	17033	15089	30683	0.0	27750.0	98.789	49	34150	32098	0.4857935073836376	0	45.67%	15595.00	IncX4_1_pld1
22_R	NZ_CP104125.1	15050	30655	17078	32682	0.0	27671.0	98.674	49	38583	32098	0.4861985170415602	0	40.45%	15605.00	IncX4_1_pld1
22	NZ_CP104609.1	1	17033	1680	18713	0.0	31416.0	99.959	53	33310	32098	0.5306561156458346	0	51.14%	17034.00	IncX4_1_pld1
22_R	NZ_CP107047.1	15063	32098	1479	18515	0.0	31416.0	99.953	53	30124	32098	0.5307495794130476	0	56.56%	17037.00	IncX4_1_pld1
22_R	NZ_CP107287.1	15063	31342	11758	28035	0.0	29170.0	99.011	51	33549	32098	0.5071967100753941	0	48.52%	16278.00	IncX4_1_pld1
22	NZ_CP110120.1	1441	12031	23233	33826	0.0	18729.0	98.585	33	33826	32098	0.3299582528506449	0	31.32%	10594.00	IncX4_1_pld1
22	NZ_CP110172.1	4042	17033	1	12993	0.0	23959.0	99.954	40	33309	32098	0.4047604212100442	0	39.01%	12993.00	IncX4_1_pld1
22_R	NZ_CP110861.1	15063	31342	34334	50608	0.0	29211.0	99.06	51	56157	32098	0.5071967100753941	0	28.98%	16275.00	IncX4_1_pld1
22_R	NZ_CP114365.1	9967	32098	5141	27275	0.0	40751.0	99.901	69	29750	32098	0.6895133653187114	0	74.40%	22135.00	IncX4_1_pld1
22	NZ_CP116078.1	4433	18658	24221	38412	0.0	24218.0	97.439	44	42640	32098	0.4432051841236214	0	33.28%	14192.00	IncX4_1_pld1
22	NZ_CP116128.1	2061	17033	1	14961	0.0	26127.0	98.179	47	30896	32098	0.4664776621596361	0	48.42%	14961.00	IncX4_1_pld1
22	NZ_CP117674.1	1	14469	18840	33310	0.0	26677.0	99.945	45	33310	32098	0.4507757492678672	0	43.44%	14471.00	IncX4_1_pld1
22	NZ_CP117726.1	1	18658	1	18662	0.0	33639.0	99.207	58	32938	32098	0.5812823228861611	0	56.66%	18662.00	IncX4_1_pld1
22_R	NZ_CP119125.1	8554	27666	16303	35399	0.0	33624.0	98.438	60	37257	32098	0.5954576609134525	0	51.26%	19097.00	IncX4_1_pld1
22	NZ_CP122596.1	4433	17033	3397	15981	0.0	21383.0	97.323	39	34112	32098	0.3925789768832949	0	36.89%	12585.00	IncX4_1_pld1
22	NZ_CP122639.1	12335	22132	1	9800	0.0	17847.0	99.541	31	36533	32098	0.3052526637173656	0	26.83%	9800.00	IncX4_1_pld1
22	NZ_CP122873.1	4433	18229	30169	43949	0.0	23387.0	97.287	43	43949	32098	0.4298398654121752	0	31.36%	13781.00	IncX4_1_pld1
22	NZ_CP124870.1	4042	17033	1	12993	0.0	23965.0	99.962	40	33309	32098	0.4047604212100442	0	39.01%	12993.00	IncX4_1_pld1
22_R	NZ_CP125358.1	15063	32098	13757	30793	0.0	31410.0	99.947	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_CP126502.1	15063	32098	14989	32025	0.0	31405.0	99.941	53	34541	32098	0.5307495794130476	0	49.32%	17037.00	IncX4_1_pld1
22_R	NZ_CP126509.1	15063	32098	16469	33505	0.0	31416.0	99.953	53	36021	32098	0.5307495794130476	0	47.30%	17037.00	IncX4_1_pld1
22_R	NZ_CP126781.1	15050	30655	2984	18591	0.0	27691.0	98.694	49	33826	32098	0.4861985170415602	0	46.14%	15608.00	IncX4_1_pld1
22	NZ_CP127007.1	1	15483	17084	32552	0.0	27266.0	98.47	48	32552	32098	0.4823665025858309	0	47.52%	15469.00	IncX4_1_pld1
22_R	NZ_CP132668.1	9967	32098	8236	30370	0.0	40612.0	99.788	69	33858	32098	0.6895133653187114	0	65.38%	22135.00	IncX4_1_pld1
22	NZ_CP133489.1	1	22132	1	22135	0.0	40612.0	99.788	69	33858	32098	0.6895133653187114	0	65.38%	22135.00	IncX4_1_pld1
22	NZ_CP133915.1	1	17033	5921	22954	0.0	31416.0	99.959	53	34504	32098	0.5306561156458346	0	49.37%	17034.00	IncX4_1_pld1
22_R	NZ_CP134089.1	15119	32098	1	16981	0.0	31318.0	99.959	53	33541	32098	0.5290049224250732	0	50.63%	16981.00	IncX4_1_pld1
22_R	NZ_CP134383.1	8893	32098	6079	29289	0.0	42708.0	99.884	72	31764	32098	0.7229733939809334	0	73.07%	23211.00	IncX4_1_pld1
22_R	NZ_CP135249.1	15063	32098	14291	31327	0.0	31416.0	99.953	53	33304	32098	0.5307495794130476	0	51.16%	17037.00	IncX4_1_pld1
22	NZ_CP135280.1	3372	17033	1	13663	0.0	25196.0	99.956	43	33304	32098	0.4256339958875942	0	41.03%	13663.00	IncX4_1_pld1
22_R	NZ_CP135505.1	8895	27666	6963	25718	0.0	32230.0	97.675	58	35132	32098	0.5848339460402517	0	53.39%	18756.00	IncX4_1_pld1
22_R	NZ_CP136002.1	15063	32098	224	17260	0.0	31416.0	99.953	53	33304	32098	0.5307495794130476	0	51.16%	17037.00	IncX4_1_pld1
22	NZ_CP138468.1	1	17033	18558	35591	0.0	31416.0	99.959	53	39953	32098	0.5306561156458346	0	42.64%	17034.00	IncX4_1_pld1
22_R	NZ_CP139800.1	13441	32098	10793	29450	0.0	34062.0	99.62	58	61600	32098	0.5812823228861611	0	60.58%	37317.00	IncX4_1_pld1
22_R	NZ_CP139800.1	13441	32098	42155	60813	0.0	34073.0	99.63	58	61600	32098	0.5812823228861611	0	60.58%	37317.00	IncX4_1_pld1
22	NZ_CP139890.1	4676	17033	1	12358	0.0	22805.0	99.976	39	33309	32098	0.3850084117390491	0	37.10%	12358.00	IncX4_1_pld1
22	NZ_CP139894.1	4676	17033	1	12358	0.0	22805.0	99.976	39	33309	32098	0.3850084117390491	0	37.10%	12358.00	IncX4_1_pld1
22	NZ_CP141795.1	1	16746	17108	33854	0.0	30886.0	99.958	52	33854	32098	0.5217147485824662	0	49.47%	16747.00	IncX4_1_pld1
22	NZ_CP142410.1	4433	17033	15927	28493	0.0	21184.0	97.061	39	31763	32098	0.3925789768832949	0	39.56%	12567.00	IncX4_1_pld1
22	NZ_CP142684.1	1	13349	23336	36685	0.0	24624.0	99.963	42	36685	32098	0.4158826095083806	0	36.39%	13350.00	IncX4_1_pld1
22_R	NZ_CP145144.1	16003	30655	1	14656	0.0	26053.0	98.759	46	33826	32098	0.4565081936569257	0	43.33%	14656.00	IncX4_1_pld1
22	NZ_CP146676.1	1441	17049	16772	32382	0.0	27697.0	98.694	49	46078	32098	0.4862919808087731	0	33.88%	15611.00	IncX4_1_pld1
22_R	NZ_CP147037.1	20274	30655	1	10385	0.0	18354.0	98.576	32	33826	32098	0.3234469437348121	0	30.70%	10385.00	IncX4_1_pld1
22	NZ_CP148882.1	1	13788	17463	31251	0.0	25429.0	99.956	43	31251	32098	0.4295594741105364	0	44.12%	13789.00	IncX4_1_pld1
22_R	NZ_CP155526.1	16141	27666	1	11492	0.0	19320.0	96.978	36	31168	32098	0.359087793632002	0	36.87%	11492.00	IncX4_1_pld1
22	NZ_CP155672.1	1	17392	23638	41036	0.0	30960.0	98.793	54	46268	32098	0.5418406131223129	0	37.60%	17399.00	IncX4_1_pld1
22_R	NZ_KM212169.1	8895	27666	9503	28258	0.0	32225.0	97.67	58	37672	32098	0.5848339460402517	0	49.79%	18756.00	IncX4_1_pld1
22_R	NZ_KM580532.1	8895	27666	10220	28991	0.0	33619.0	98.993	58	41646	32098	0.5848339460402517	0	45.08%	18772.00	IncX4_1_pld1
22_R	NZ_KM580533.1	8895	27666	10220	28991	0.0	33619.0	98.993	58	38405	32098	0.5848339460402517	0	48.88%	18772.00	IncX4_1_pld1
22	NZ_KU743383.1	1	17033	3119	20153	0.0	31412.0	99.953	53	33311	32098	0.5306561156458346	0	51.14%	17035.00	IncX4_1_pld1
22_R	NZ_KU761327.1	15063	32098	12791	29827	0.0	31416.0	99.953	53	33287	32098	0.5307495794130476	0	51.18%	17037.00	IncX4_1_pld1
22_R	NZ_KX032520.1	15063	32098	12596	29632	0.0	31416.0	99.953	53	31808	32098	0.5307495794130476	0	53.56%	17037.00	IncX4_1_pld1
22	NZ_KX084392.1	1	17033	10294	27327	0.0	31416.0	99.959	53	33298	32098	0.5306561156458346	0	51.16%	17034.00	IncX4_1_pld1
22_R	NZ_KX129783.1	15063	32098	14122	31158	0.0	31410.0	99.947	53	34640	32098	0.5307495794130476	0	49.18%	17037.00	IncX4_1_pld1
22_R	NZ_KX236309.1	15063	32098	12786	29821	0.0	31410.0	99.947	53	33303	32098	0.5307495794130476	0	51.15%	17036.00	IncX4_1_pld1
22	NZ_KX254343.1	1	17033	10303	27336	0.0	31416.0	99.959	53	33307	32098	0.5306561156458346	0	51.14%	17034.00	IncX4_1_pld1
22_R	NZ_KX447768.1	15063	30201	12786	27925	0.0	27918.0	99.954	47	33395	32098	0.4716493239454171	0	45.34%	15140.00	IncX4_1_pld1
22_R	NZ_KX555451.1	9967	27762	10235	28033	0.0	32616.0	99.747	55	38814	32098	0.5544270671069849	0	45.86%	17799.00	IncX4_1_pld1
22_R	NZ_KX555452.1	15063	32098	12906	29942	0.0	31416.0	99.953	53	34149	32098	0.5307495794130476	0	49.89%	17037.00	IncX4_1_pld1
22	NZ_KX570748.1	1	17033	1565	18599	0.0	31407.0	99.947	53	32751	32098	0.5306561156458346	0	52.01%	17035.00	IncX4_1_pld1
22_R	NZ_KX711706.1	15063	32098	12791	29827	0.0	31416.0	99.953	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_KX711707.1	15063	32098	14479	31515	0.0	31410.0	99.947	53	34997	32098	0.5307495794130476	0	48.68%	17037.00	IncX4_1_pld1
22_R	NZ_KX711708.1	9967	32098	9328	31462	0.0	40612.0	99.788	69	34924	32098	0.6895133653187114	0	63.38%	22135.00	IncX4_1_pld1
22_R	NZ_KX772777.1	15063	32098	12791	29827	0.0	31416.0	99.953	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22	NZ_KX894453.1	1	17033	3119	20151	0.0	31405.0	99.947	53	33303	32098	0.5306561156458346	0	51.15%	17033.00	IncX4_1_pld1
22	NZ_KY012276.1	1	17033	3099	20132	0.0	31410.0	99.953	53	33287	32098	0.5306561156458346	0	51.17%	17034.00	IncX4_1_pld1
22_R	NZ_KY075652.1	15063	32098	12791	29820	0.0	31360.0	99.9	53	33302	32098	0.5307495794130476	0	51.14%	17030.00	IncX4_1_pld1
22_R	NZ_KY075653.1	15063	32098	12791	29828	0.0	31390.0	99.924	53	33309	32098	0.5307495794130476	0	51.15%	17038.00	IncX4_1_pld1
22_R	NZ_KY075655.1	15063	32098	12784	29817	0.0	31397.0	99.935	53	33292	32098	0.5307495794130476	0	51.17%	17034.00	IncX4_1_pld1
22_R	NZ_KY075660.1	15063	32098	12789	29823	0.0	31397.0	99.935	53	33305	32098	0.5307495794130476	0	51.15%	17035.00	IncX4_1_pld1
22_R	NZ_KY120363.1	9967	32098	17325	39459	0.0	40612.0	99.788	69	42941	32098	0.6895133653187114	0	51.55%	22135.00	IncX4_1_pld1
22	NZ_KY120364.1	1	17033	3353	20386	0.0	31416.0	99.959	53	33308	32098	0.5306561156458346	0	51.14%	17034.00	IncX4_1_pld1
22	NZ_KY463451.1	1	17033	11688	28721	0.0	31416.0	99.959	53	33309	32098	0.5306561156458346	0	51.14%	17034.00	IncX4_1_pld1
22	NZ_KY463454.1	1	17033	11688	28721	0.0	31416.0	99.959	53	33309	32098	0.5306561156458346	0	51.14%	17034.00	IncX4_1_pld1
22_R	NZ_KY471146.1	15063	32098	26580	43616	0.0	31416.0	99.953	53	47038	32098	0.5307495794130476	0	36.22%	17037.00	IncX4_1_pld1
22	NZ_KY565556.1	1	17033	10300	27332	0.0	31410.0	99.953	53	33303	32098	0.5306561156458346	0	51.15%	17033.00	IncX4_1_pld1
22	NZ_KY582848.1	1	17033	9608	26641	0.0	31416.0	99.959	53	31229	32098	0.5306561156458346	0	54.55%	17034.00	IncX4_1_pld1
22	NZ_KY652381.1	1	22974	9313	32290	0.0	41482.0	99.256	72	33347	32098	0.7157455293164683	0	68.91%	22978.00	IncX4_1_pld1
22	NZ_KY689634.1	1	17033	10300	27332	0.0	31410.0	99.953	53	33303	32098	0.5306561156458346	0	51.15%	17033.00	IncX4_1_pld1
22	NZ_KY770023.1	1	17033	1885	18918	0.0	31416.0	99.959	53	33051	32098	0.5306561156458346	0	51.54%	17034.00	IncX4_1_pld1
22	NZ_KY770024.1	1	17033	2124	19157	0.0	31416.0	99.959	53	33304	32098	0.5306561156458346	0	51.15%	17034.00	IncX4_1_pld1
22	NZ_KY770025.1	3559	17033	7455	20930	0.0	24851.0	99.955	42	34975	32098	0.4198080877313228	0	38.53%	13476.00	IncX4_1_pld1
22_R	NZ_KY865319.1	8895	27666	9490	28249	0.0	32212.0	97.654	58	37663	32098	0.5848339460402517	0	49.81%	18760.00	IncX4_1_pld1
22	NZ_KY964067.1	1	17033	2124	19157	0.0	31405.0	99.947	53	33303	32098	0.5306561156458346	0	51.15%	17034.00	IncX4_1_pld1
22	NZ_LC227558.1	1	17033	2476	19509	0.0	31416.0	99.959	53	33304	32098	0.5306561156458346	0	51.15%	17034.00	IncX4_1_pld1
22_R	NZ_LC341397.1	15063	32098	12779	29815	0.0	31416.0	99.953	53	33297	32098	0.5307495794130476	0	51.17%	17037.00	IncX4_1_pld1
22_R	NZ_LC477138.1	15063	32098	12791	29827	0.0	31416.0	99.953	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_LC477294.1	15063	32098	12791	29827	0.0	31410.0	99.947	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_LC479085.1	15063	32098	12791	29827	0.0	31416.0	99.953	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_LC479086.1	15063	32098	12791	29827	0.0	31410.0	99.947	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_LC479452.1	9967	32098	8242	30376	0.0	40612.0	99.788	69	33858	32098	0.6895133653187114	0	65.38%	22135.00	IncX4_1_pld1
22_R	NZ_LC511660.1	19380	32098	1	12720	0.0	23460.0	99.961	40	33309	32098	0.3962552183936694	0	38.19%	12720.00	IncX4_1_pld1
22_R	NZ_LC511661.1	15063	29134	19237	33309	0.0	25942.0	99.943	44	33309	32098	0.438407377406692	0	42.25%	14073.00	IncX4_1_pld1
22	NZ_LR025103.1	4433	17033	11784	24368	0.0	21350.0	97.275	39	31016	32098	0.3925789768832949	0	40.58%	12585.00	IncX4_1_pld1
22	NZ_LS992170.1	19303	29586	19121	29401	0.0	18783.0	99.64	80	46051	32098	1.1609446071406315	0	47.38%	21819.00	IncX4_1_pld1
22	NZ_LS992170.1	1605	13155	34514	46051	0.0	20859.0	99.282	80	46051	32098	1.1609446071406315	0	47.38%	21819.00	IncX4_1_pld1
22_R	NZ_LT795507.1	15888	27666	1	11763	0.0	19887.0	97.17	37	32709	32098	0.3669699046669574	0	35.96%	11763.00	IncX4_1_pld1
22	NZ_LT838201.1	1	17033	51	17084	0.0	31416.0	99.959	53	33304	32098	0.5306561156458346	0	51.15%	17034.00	IncX4_1_pld1
22_R	NZ_LT985318.1	15063	27618	15380	27918	0.0	21032.0	96.932	39	37454	32098	0.3911770203751012	0	33.48%	12539.00	IncX4_1_pld1
22	NZ_MF093645.1	1	17033	2567	19600	0.0	31255.0	99.789	53	33293	32098	0.5306561156458346	0	51.16%	17034.00	IncX4_1_pld1
22	NZ_MF136779.1	1	17033	2122	19155	0.0	31410.0	99.953	53	33309	32098	0.5306561156458346	0	51.14%	17034.00	IncX4_1_pld1
22_R	NZ_MF175184.1	15063	32098	12792	29828	0.0	31410.0	99.947	53	33310	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_MF175185.1	15063	32098	12782	29818	0.0	31410.0	99.947	53	33300	32098	0.5307495794130476	0	51.16%	17037.00	IncX4_1_pld1
22_R	NZ_MF175186.1	15063	32098	12792	29827	0.0	31410.0	99.947	53	33308	32098	0.5307495794130476	0	51.15%	17036.00	IncX4_1_pld1
22_R	NZ_MF175190.1	15063	32098	12789	29820	0.0	31384.0	99.924	53	33299	32098	0.5307495794130476	0	51.15%	17032.00	IncX4_1_pld1
22_R	NZ_MF175191.1	15063	32098	13142	30178	0.0	31416.0	99.953	53	33660	32098	0.5307495794130476	0	50.61%	17037.00	IncX4_1_pld1
22_R	NZ_MF381175.1	15063	32098	15324	32360	0.0	31416.0	99.953	53	34876	32098	0.5307495794130476	0	48.85%	17037.00	IncX4_1_pld1
22_R	NZ_MF381176.1	15063	32098	16950	33986	0.0	31416.0	99.953	53	36502	32098	0.5307495794130476	0	46.67%	17037.00	IncX4_1_pld1
22	NZ_MF449287.1	1	17033	12075	29107	0.0	31405.0	99.947	53	33303	32098	0.5306561156458346	0	51.15%	17033.00	IncX4_1_pld1
22_R	NZ_MF774182.1	15063	32098	13757	30793	0.0	31416.0	99.953	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_MF774184.1	15063	32098	13757	30793	0.0	31416.0	99.953	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_MF774188.1	15063	32098	13757	30793	0.0	31416.0	99.953	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_MF978387.1	15063	32098	13909	30945	0.0	31416.0	99.953	53	33301	32098	0.5307495794130476	0	51.16%	17037.00	IncX4_1_pld1
22_R	NZ_MG210937.1	15063	32098	12791	29827	0.0	31410.0	99.947	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_MG210939.1	9967	32098	8242	30376	0.0	40612.0	99.788	69	33858	32098	0.6895133653187114	0	65.38%	22135.00	IncX4_1_pld1
22_R	NZ_MG257881.1	15063	32098	12791	29827	0.0	31410.0	99.947	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_MG557852.1	9967	32098	7805	29939	0.0	40612.0	99.788	69	33858	32098	0.6895133653187114	0	65.38%	22135.00	IncX4_1_pld1
22_R	NZ_MG557853.1	11783	32098	127	20443	0.0	37368.0	99.867	63	40590	32098	0.6329366315658297	0	50.05%	20317.00	IncX4_1_pld1
22	NZ_MG557854.1	1	22132	1065	23199	0.0	40612.0	99.788	69	32995	32098	0.6895133653187114	0	67.09%	22135.00	IncX4_1_pld1
22	NZ_MG747473.1	165	17033	1	16870	0.0	31113.0	99.959	53	33310	32098	0.5255467630381955	0	50.65%	16870.00	IncX4_1_pld1
22	NZ_MG825367.1	1976	17033	1	15059	0.0	27774.0	99.96	47	33301	32098	0.4691258022306686	0	45.22%	15059.00	IncX4_1_pld1
22_R	NZ_MH061196.1	15063	32098	14153	31189	0.0	31416.0	99.953	53	33310	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22	NZ_MH143576.1	1	17033	16165	33198	0.0	31394.0	99.935	53	33309	32098	0.5306561156458346	0	51.14%	17034.00	IncX4_1_pld1
22	NZ_MH522417.1	1	17033	128	17161	0.0	31410.0	99.953	53	33309	32098	0.5306561156458346	0	51.14%	17034.00	IncX4_1_pld1
22	NZ_MH522422.1	1	17033	2613	19646	0.0	31410.0	99.953	53	35526	32098	0.5306561156458346	0	47.95%	17034.00	IncX4_1_pld1
22	NZ_MH715959.1	1	17033	3119	20152	0.0	31416.0	99.959	53	33309	32098	0.5306561156458346	0	51.14%	17034.00	IncX4_1_pld1
22_R	NZ_MH938808.1	15063	32098	5443	22479	0.0	31410.0	99.947	53	33301	32098	0.5307495794130476	0	51.16%	17037.00	IncX4_1_pld1
22_R	NZ_MK172815.1	15063	32098	4459	21495	0.0	31416.0	99.953	53	33310	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_MK477604.1	15063	32098	12791	29827	0.0	31410.0	99.947	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_MK477610.1	15063	32098	12791	29827	0.0	31410.0	99.947	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_MK477615.1	15063	32098	12791	29827	0.0	31416.0	99.953	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22	NZ_MK574665.1	1	17033	11781	28815	0.0	31407.0	99.947	53	33415	32098	0.5306561156458346	0	50.98%	17035.00	IncX4_1_pld1
22_R	NZ_MK836307.1	15063	32098	3002	20038	0.0	31410.0	99.947	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_MK875281.1	15063	32098	14318	31354	0.0	31416.0	99.953	53	32842	32098	0.5307495794130476	0	51.88%	17037.00	IncX4_1_pld1
22_R	NZ_MK875282.1	15063	32098	3893	20929	0.0	31416.0	99.953	53	32795	32098	0.5307495794130476	0	51.95%	17037.00	IncX4_1_pld1
22_R	NZ_MK875283.1	15063	32098	13920	30956	0.0	31416.0	99.953	53	31083	32098	0.5307495794130476	0	54.81%	17037.00	IncX4_1_pld1
22_R	NZ_MK875284.1	15063	32098	3978	21014	0.0	31405.0	99.941	53	32823	32098	0.5307495794130476	0	51.91%	17037.00	IncX4_1_pld1
22_R	NZ_MK875285.1	15063	32098	3893	20929	0.0	31416.0	99.953	53	32738	32098	0.5307495794130476	0	52.04%	17037.00	IncX4_1_pld1
22_R	NZ_MK875286.1	15063	32098	3893	20929	0.0	31410.0	99.947	53	32738	32098	0.5307495794130476	0	52.04%	17037.00	IncX4_1_pld1
22	NZ_MK940857.1	1	17033	2124	19157	0.0	31416.0	99.959	53	33304	32098	0.5306561156458346	0	51.15%	17034.00	IncX4_1_pld1
22	NZ_MK940858.1	1	17033	2124	19157	0.0	31399.0	99.941	53	33079	32098	0.5306561156458346	0	51.49%	17034.00	IncX4_1_pld1
22_R	NZ_MN200943.1	15063	32098	12759	29795	0.0	31410.0	99.947	53	33277	32098	0.5307495794130476	0	51.20%	17037.00	IncX4_1_pld1
22	NZ_MN232194.1	1	17033	3118	20151	0.0	31405.0	99.947	53	35648	32098	0.5306561156458346	0	47.78%	17034.00	IncX4_1_pld1
22	NZ_MN648330.1	12321	22132	1	9814	0.0	17884.0	99.562	69	33858	32098	0.6895133653187113	0	65.38%	22135.00	IncX4_1_pld1
22	NZ_MN648330.1	1	12320	21538	33858	0.0	22729.0	99.968	69	33858	32098	0.6895133653187113	0	65.38%	22135.00	IncX4_1_pld1
22	NZ_MT316509.1	1	17033	1	17034	0.0	31394.0	99.935	53	33309	32098	0.5306561156458346	0	51.14%	17034.00	IncX4_1_pld1
22	NZ_MT499886.1	1	17033	2101	19134	0.0	31410.0	99.953	53	32163	32098	0.5306561156458346	0	52.96%	17034.00	IncX4_1_pld1
22_R	NZ_MT667261.1	15063	32098	14819	31855	0.0	31410.0	99.947	53	35336	32098	0.5307495794130476	0	48.21%	17037.00	IncX4_1_pld1
22	NZ_MT929275.1	1	17033	11681	28713	0.0	31399.0	99.941	53	33304	32098	0.5306561156458346	0	51.14%	17033.00	IncX4_1_pld1
22	NZ_MT929276.1	1	17033	11686	28717	0.0	31386.0	99.93	53	33308	32098	0.5306561156458346	0	51.13%	17032.00	IncX4_1_pld1
22	NZ_MT929277.1	1	17033	11680	28712	0.0	31405.0	99.947	53	33303	32098	0.5306561156458346	0	51.15%	17033.00	IncX4_1_pld1
22	NZ_MT929278.1	1	17033	11686	28719	0.0	31416.0	99.959	53	33310	32098	0.5306561156458346	0	51.14%	17034.00	IncX4_1_pld1
22	NZ_MT929279.1	1	17033	11680	28713	0.0	31416.0	99.959	53	33304	32098	0.5306561156458346	0	51.15%	17034.00	IncX4_1_pld1
22	NZ_MT929280.1	1	17033	11680	28713	0.0	31416.0	99.959	53	33304	32098	0.5306561156458346	0	51.15%	17034.00	IncX4_1_pld1
22	NZ_MT929281.1	1	17033	12457	29490	0.0	31416.0	99.959	53	34081	32098	0.5306561156458346	0	49.98%	17034.00	IncX4_1_pld1
22	NZ_MT929282.1	1	17033	11676	28709	0.0	31416.0	99.959	53	33300	32098	0.5306561156458346	0	51.15%	17034.00	IncX4_1_pld1
22_R	NZ_MW010024.1	15063	32098	18507	35543	0.0	31416.0	99.953	53	39025	32098	0.5307495794130476	0	43.66%	17037.00	IncX4_1_pld1
22_R	NZ_MW010025.1	15063	32098	12791	29827	0.0	31416.0	99.953	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_MW010026.1	15063	32098	12791	29827	0.0	31416.0	99.953	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22_R	NZ_MW010027.1	15063	32098	12791	29827	0.0	31416.0	99.953	53	33309	32098	0.5307495794130476	0	51.15%	17037.00	IncX4_1_pld1
22	NZ_MW264507.1	1	17033	3353	20386	0.0	31410.0	99.953	53	33308	32098	0.5306561156458346	0	51.14%	17034.00	IncX4_1_pld1
22	NZ_MW264508.1	1	17033	3353	20386	0.0	31416.0	99.959	53	33308	32098	0.5306561156458346	0	51.14%	17034.00	IncX4_1_pld1
