qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned	overlapped_bases	coverage_percentage	bases_covered	gene_name
198_R	NZ_CP031797.1	1	160	1455	1614	1.62e-63	249.0	94.375	100	4269	160	1.0	0	37.36%	1595.00	Col440I_1_pld1
82	NZ_CP031797.1	180	1603	1795	3229	0.0	2031.0	91.591	33	4269	4304	0.3308550185873606	0	37.36%	1595.00	Col440I_1_pld1
82	NZ_CP031816.1	187	1620	1312	2740	0.0	2021.0	91.603	33	4110	4304	0.33317843866171	0	34.77%	1429.00	Col440I_1_pld1
82_R	NZ_CP031853.1	2702	4125	67	1501	0.0	2018.0	91.383	33	4685	4304	0.3308550185873606	0	34.04%	1595.00	Col440I_1_pld1
198	NZ_CP031853.1	1	160	1682	1841	1.98e-62	244.0	93.75	100	4685	160	1.0	0	34.04%	1595.00	Col440I_1_pld1
82	NZ_CP033949.1	1329	3003	1	1679	0.0	2608.0	94.438	39	7819	4304	0.3891728624535316	0	21.47%	1679.00	Col440I_1_pld1
82_R	NZ_CP034680.1	2655	4118	1536	2997	0.0	2208.0	93.588	34	3897	4304	0.3401486988847583	0	37.52%	1462.00	Col440I_1_pld1
82_R	NZ_CP035127.1	2652	4118	2870	4343	0.0	2007.0	90.399	34	4991	4304	0.3408457249070632	0	29.53%	1474.00	Col440I_1_pld1
82_R	NZ_CP036322.1	1302	3909	1617	4223	0.0	3681.0	91.303	61	7815	4304	0.6059479553903345	0	33.36%	2607.00	Col440I_1_pld1
82_R	NZ_CP036324.1	2652	4118	975	2446	0.0	2004.0	90.399	34	4986	4304	0.3408457249070632	0	29.52%	1472.00	Col440I_1_pld1
82	NZ_CP040353.1	180	1613	2393	3831	0.0	2041.0	91.482	33	4007	4304	0.33317843866171	0	35.91%	1439.00	Col440I_1_pld1
85_R	NZ_CP040860.1	607	2681	794	2878	0.0	3385.0	96.119	61	5840	3389	0.6122750073768073	0	47.16%	2754.00	Col440I_1_pld1
82_R	NZ_CP040860.1	2655	4123	1920	3387	0.0	2092.0	91.723	34	5840	4304	0.3413104089219331	0	47.16%	2754.00	Col440I_1_pld1
198	NZ_CP040860.1	1	160	3567	3726	1.98e-62	244.0	93.75	100	5840	160	1.0	0	47.16%	2754.00	Col440I_1_pld1
198	NZ_CP043381.1	1	160	39	198	2.74e-73	280.0	98.75	100	4944	160	1.0	0	34.83%	1722.00	Col440I_1_pld1
82_R	NZ_CP043381.1	2704	4266	3383	4944	0.0	2309.0	93.057	36	4944	4304	0.3631505576208178	0	34.83%	1722.00	Col440I_1_pld1
82	NZ_CP044041.1	238	1603	1	1363	0.0	1911.0	91.26	32	3693	4304	0.3173791821561338	0	36.91%	1363.00	Col440I_1_pld1
82_R	NZ_CP044044.1	1302	3909	2350	4957	0.0	3659.0	91.109	61	7819	4304	0.6059479553903345	0	33.35%	2608.00	Col440I_1_pld1
82	NZ_CP044216.1	165	1642	1349	2830	0.0	2158.0	92.406	34	4359	4304	0.3434014869888476	0	34.00%	1482.00	Col440I_1_pld1
198_R	NZ_CP048355.1	1	160	2859	3018	2.25e-74	285.0	99.375	100	4340	160	1.0	0	34.10%	1480.00	Col440I_1_pld1
82	NZ_CP048355.1	3	1321	3021	4340	0.0	2058.0	94.637	31	4340	4304	0.3064591078066914	0	34.10%	1480.00	Col440I_1_pld1
82	NZ_CP048393.1	187	1654	1642	3118	0.0	2035.0	90.97	34	5101	4304	0.3410780669144981	0	28.96%	1477.00	Col440I_1_pld1
198_R	NZ_CP053040.1	1	160	1803	1962	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
82	NZ_CP053040.1	2	1601	1964	3562	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
82_R	NZ_CP053780.1	2704	4303	597	2195	0.0	2376.0	93.217	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
198	NZ_CP053780.1	1	160	2197	2356	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
82_R	NZ_CP055098.1	1302	3909	5250	7859	0.0	3654.0	91.103	61	11713	4304	0.6059479553903345	0	22.28%	2610.00	Col440I_1_pld1
82_R	NZ_CP055190.1	2652	4118	740	2213	0.0	2018.0	90.521	34	4473	4304	0.3408457249070632	0	32.95%	1474.00	Col440I_1_pld1
82_R	NZ_CP055191.1	2704	4303	656	2254	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
198	NZ_CP055191.1	1	160	2256	2415	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
198	NZ_CP055319.1	1	160	945	1104	5.3e-76	289.0	100.0	100	7832	160	1.0	0	38.13%	2986.00	Col440I_1_pld1
82_R	NZ_CP055319.1	498	3381	5007	7832	0.0	4475.0	94.366	67	7832	4304	0.6700743494423792	0	38.13%	2986.00	Col440I_1_pld1
82_R	NZ_CP056218.1	2685	4125	541	1985	0.0	1982.0	90.702	33	4805	4304	0.3348048327137546	0	33.40%	1605.00	Col440I_1_pld1
198	NZ_CP056218.1	1	160	2166	2325	1.98e-62	244.0	93.75	100	4805	160	1.0	0	33.40%	1605.00	Col440I_1_pld1
198	NZ_CP056690.1	1	160	969	1128	5.3e-76	289.0	100.0	100	4163	160	1.0	0	71.05%	2958.00	Col440I_1_pld1
82_R	NZ_CP056690.1	498	3353	1362	4159	0.0	4452.0	94.52	66	4163	4304	0.6635687732342007	0	71.05%	2958.00	Col440I_1_pld1
82	NZ_CP056764.1	187	1604	1793	3207	0.0	2007.0	91.661	33	4479	4304	0.3294609665427509	0	31.59%	1415.00	Col440I_1_pld1
198_R	NZ_CP058127.1	1	160	296	455	5.3e-76	289.0	100.0	100	4841	160	1.0	0	37.39%	1810.00	Col440I_1_pld1
82	NZ_CP058127.1	3	1658	458	2107	0.0	2349.0	91.377	38	4841	4304	0.3847583643122677	0	37.39%	1810.00	Col440I_1_pld1
82	NZ_CP058864.1	765	4303	351	3980	0.0	5395.0	92.645	82	4201	4304	0.8222583643122676	0	86.41%	3630.00	Col440I_1_pld1
82	NZ_CP058947.1	2	1601	3664	5262	0.0	2371.0	93.155	37	7825	4304	0.3717472118959107	0	22.36%	1750.00	Col440I_1_pld1
198_R	NZ_CP058947.1	1	151	7670	7820	1.7299999999999998e-69	269.0	99.338	94	7825	160	0.94375	0	22.36%	1750.00	Col440I_1_pld1
198_R	NZ_CP059307.1	1	160	1134	1293	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
82	NZ_CP059307.1	2	1601	1295	2893	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
198_R	NZ_CP059313.1	1	160	1991	2150	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
82	NZ_CP059313.1	2	1601	2152	3750	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
82	NZ_CP059753.1	187	1653	1058	2531	0.0	2028.0	90.885	34	4991	4304	0.3408457249070632	0	29.53%	1474.00	Col440I_1_pld1
198_R	NZ_CP061825.1	1	160	1091	1250	2.74e-73	280.0	98.75	100	2574	160	1.0	0	57.61%	1483.00	Col440I_1_pld1
82	NZ_CP061825.1	2	1324	1252	2574	0.0	2144.0	96.157	31	2574	4304	0.3073884758364312	0	57.61%	1483.00	Col440I_1_pld1
82_R	NZ_CP062143.1	2685	3956	1517	2780	0.0	1856.0	92.639	30	2780	4304	0.2955390334572491	0	45.47%	1264.00	Col440I_1_pld1
82_R	NZ_CP065845.1	2704	4118	290	1702	0.0	1965.0	90.941	33	4000	4304	0.3287639405204461	0	35.33%	1413.00	Col440I_1_pld1
82	NZ_CP067264.1	187	1602	1607	3018	0.0	2003.0	91.555	33	4001	4304	0.328996282527881	0	35.29%	1412.00	Col440I_1_pld1
82_R	NZ_CP069824.1	2704	4303	1780	3378	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
198	NZ_CP069824.1	1	160	3380	3539	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
82_R	NZ_CP069909.1	2655	4125	425	1901	0.0	2044.0	91.02	34	4809	4304	0.3417750929368029	0	30.71%	1477.00	Col440I_1_pld1
198_R	NZ_CP069910.1	1	160	3722	3881	1.98e-62	244.0	93.75	100	5840	160	1.0	0	27.88%	1628.00	Col440I_1_pld1
82	NZ_CP069910.1	182	1650	4061	5528	0.0	2092.0	91.723	34	5840	4304	0.3413104089219331	0	27.88%	1628.00	Col440I_1_pld1
198	NZ_CP069949.1	1	160	128	287	2.74e-73	280.0	98.75	100	4167	160	1.0	0	39.19%	1633.00	Col440I_1_pld1
82_R	NZ_CP069949.1	2704	4177	2695	4167	0.0	2153.0	92.708	34	4167	4304	0.3424721189591078	0	39.19%	1633.00	Col440I_1_pld1
82_R	NZ_CP070094.1	2655	4118	1436	2893	0.0	2067.0	91.78	34	4071	4304	0.3401486988847583	0	35.81%	1458.00	Col440I_1_pld1
85_R	NZ_CP070109.1	607	2681	1547	3631	0.0	3385.0	96.119	61	5840	3389	0.6122750073768073	0	47.16%	2754.00	Col440I_1_pld1
82_R	NZ_CP070109.1	2655	4123	2673	4140	0.0	2092.0	91.723	34	5840	4304	0.3413104089219331	0	47.16%	2754.00	Col440I_1_pld1
198	NZ_CP070109.1	1	160	4320	4479	1.98e-62	244.0	93.75	100	5840	160	1.0	0	47.16%	2754.00	Col440I_1_pld1
82_R	NZ_CP070146.1	2655	4142	1911	3398	0.0	2012.0	90.161	35	6220	4304	0.345724907063197	0	26.50%	1648.00	Col440I_1_pld1
198	NZ_CP070146.1	1	160	5921	6080	3.13e-66	258.0	95.625	100	6220	160	1.0	0	26.50%	1648.00	Col440I_1_pld1
82	NZ_CP070412.1	396	2767	5452	7824	0.0	3278.0	90.609	55	10405	4304	0.5511152416356877	0	22.81%	2373.00	Col440I_1_pld1
82_R	NZ_CP070417.1	1538	3133	8805	10405	0.0	2469.0	94.165	37	10405	4304	0.370817843866171	0	15.39%	1601.00	Col440I_1_pld1
82	NZ_CP070427.1	396	2767	5452	7824	0.0	3278.0	90.609	55	10405	4304	0.5511152416356877	0	22.81%	2373.00	Col440I_1_pld1
82_R	NZ_CP070432.1	1538	3133	8805	10405	0.0	2469.0	94.165	37	10405	4304	0.370817843866171	0	15.39%	1601.00	Col440I_1_pld1
82_R	NZ_CP070443.1	2652	4118	3157	4630	0.0	2007.0	90.399	34	4991	4304	0.3408457249070632	0	29.53%	1474.00	Col440I_1_pld1
82_R	NZ_CP070447.1	1538	3133	8805	10405	0.0	2469.0	94.165	37	10405	4304	0.370817843866171	0	15.39%	1601.00	Col440I_1_pld1
82	NZ_CP070451.1	396	2767	5452	7824	0.0	3278.0	90.609	55	10405	4304	0.5511152416356877	0	22.81%	2373.00	Col440I_1_pld1
82_R	NZ_CP070457.1	2652	4118	3157	4630	0.0	2007.0	90.399	34	4991	4304	0.3408457249070632	0	29.53%	1474.00	Col440I_1_pld1
82_R	NZ_CP070584.1	2655	4118	5487	6945	0.0	2055.0	91.423	34	8023	4304	0.3401486988847583	0	18.19%	1459.00	Col440I_1_pld1
198_R	NZ_CP070894.1	1	160	633	792	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
82	NZ_CP070894.1	2	1601	794	2392	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
82_R	NZ_CP071031.1	2704	4303	1414	3012	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
198	NZ_CP071031.1	1	160	3014	3173	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
82	NZ_CP071257.1	187	1650	853	2315	0.0	2061.0	91.349	34	5266	4304	0.3401486988847583	0	27.78%	1463.00	Col440I_1_pld1
82	NZ_CP071258.1	187	1602	1597	3007	0.0	2037.0	92.042	33	4369	4304	0.328996282527881	0	32.30%	1411.00	Col440I_1_pld1
82_R	NZ_CP072405.1	1538	3133	8805	10405	0.0	2469.0	94.165	37	10405	4304	0.370817843866171	0	15.39%	1601.00	Col440I_1_pld1
82_R	NZ_CP072410.1	1538	3133	8805	10405	0.0	2469.0	94.165	37	10405	4304	0.370817843866171	0	15.39%	1601.00	Col440I_1_pld1
82	NZ_CP072415.1	1303	2767	2	1471	0.0	2246.0	93.851	34	10275	4304	0.3403810408921933	0	14.31%	1470.00	Col440I_1_pld1
82_R	NZ_CP072471.1	2652	4118	3156	4629	0.0	2007.0	90.399	34	4991	4304	0.3408457249070632	0	29.53%	1474.00	Col440I_1_pld1
198_R	NZ_CP072728.1	1	160	1091	1250	2.74e-73	280.0	98.75	100	2574	160	1.0	0	57.61%	1483.00	Col440I_1_pld1
82	NZ_CP072728.1	2	1324	1252	2574	0.0	2144.0	96.157	31	2574	4304	0.3073884758364312	0	57.61%	1483.00	Col440I_1_pld1
198_R	NZ_CP072739.1	1	160	1091	1250	2.74e-73	280.0	98.75	100	2574	160	1.0	0	57.61%	1483.00	Col440I_1_pld1
82	NZ_CP072739.1	2	1324	1252	2574	0.0	2144.0	96.157	31	2574	4304	0.3073884758364312	0	57.61%	1483.00	Col440I_1_pld1
198_R	NZ_CP075285.1	1	160	1883	2042	2.74e-73	280.0	98.75	100	6789	160	1.0	0	25.82%	1753.00	Col440I_1_pld1
82	NZ_CP075285.1	2	1596	2044	3636	0.0	2351.0	93.209	37	6789	4304	0.370585501858736	0	25.82%	1753.00	Col440I_1_pld1
198_R	NZ_CP076014.1	1	160	7	166	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
82	NZ_CP076014.1	2	1601	168	1766	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
82_R	NZ_CP076109.1	2655	4118	3126	4586	0.0	2058.0	91.582	34	9642	4304	0.3401486988847583	0	15.15%	1461.00	Col440I_1_pld1
82	NZ_CP079117.1	396	3003	2735	5342	0.0	3686.0	91.337	61	7819	4304	0.6059479553903345	0	33.35%	2608.00	Col440I_1_pld1
198_R	NZ_CP079169.1	1	160	981	1140	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
82	NZ_CP079169.1	2	1601	1142	2740	0.0	2376.0	93.217	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
82_R	NZ_CP079175.1	1302	3909	4155	6762	0.0	3686.0	91.337	61	7819	4304	0.6059479553903345	0	33.35%	2608.00	Col440I_1_pld1
82	NZ_CP079178.1	187	1653	2613	4086	0.0	2007.0	90.399	34	4991	4304	0.3408457249070632	0	29.53%	1474.00	Col440I_1_pld1
82	NZ_CP079182.1	1503	3003	61	1568	0.0	2466.0	96.296	35	7819	4304	0.3487453531598513	0	19.29%	1508.00	Col440I_1_pld1
82_R	NZ_CP079189.1	1302	3909	576	3183	0.0	3686.0	91.337	61	7819	4304	0.6059479553903345	0	33.35%	2608.00	Col440I_1_pld1
82_R	NZ_CP079191.1	2652	4118	2402	3875	0.0	2007.0	90.399	34	4991	4304	0.3408457249070632	0	29.53%	1474.00	Col440I_1_pld1
82	NZ_CP079612.1	187	1653	2691	4164	0.0	2007.0	90.399	34	4991	4304	0.3408457249070632	0	29.53%	1474.00	Col440I_1_pld1
82	NZ_CP079620.1	396	3003	1789	4396	0.0	3686.0	91.337	61	7819	4304	0.6059479553903345	0	33.35%	2608.00	Col440I_1_pld1
82	NZ_CP079648.1	1303	3003	2	1706	0.0	2654.0	94.522	40	5691	4304	0.3952137546468401	0	29.96%	1705.00	Col440I_1_pld1
82	NZ_CP079660.1	396	3003	2735	5342	0.0	3686.0	91.337	61	7819	4304	0.6059479553903345	0	33.35%	2608.00	Col440I_1_pld1
82_R	NZ_CP079664.1	2652	4118	422	1895	0.0	1998.0	90.264	34	4991	4304	0.3408457249070632	0	29.53%	1474.00	Col440I_1_pld1
82_R	NZ_CP079687.1	2652	4118	530	2003	0.0	2007.0	90.399	34	4991	4304	0.3408457249070632	0	29.53%	1474.00	Col440I_1_pld1
82	NZ_CP079697.1	187	1653	1151	2624	0.0	2007.0	90.399	34	4991	4304	0.3408457249070632	0	29.53%	1474.00	Col440I_1_pld1
82	NZ_CP079810.1	1303	3003	2	1706	0.0	2654.0	94.522	40	7753	4304	0.3952137546468401	0	21.99%	1705.00	Col440I_1_pld1
82_R	NZ_CP080368.1	2702	4140	225	1660	0.0	2013.0	91.436	33	4687	4304	0.3343401486988847	0	30.64%	1436.00	Col440I_1_pld1
82	NZ_CP081831.1	187	1654	1642	3118	0.0	2039.0	91.111	34	5101	4304	0.3410780669144981	0	28.96%	1477.00	Col440I_1_pld1
82	NZ_CP083015.1	187	1620	52	1484	0.0	2065.0	92.286	33	3541	4304	0.33317843866171	0	40.47%	1433.00	Col440I_1_pld1
82_R	NZ_CP083025.1	2685	4118	124	1556	0.0	2065.0	92.286	33	3541	4304	0.33317843866171	0	40.47%	1433.00	Col440I_1_pld1
82	NZ_CP083040.1	187	1620	728	2160	0.0	2065.0	92.286	33	3541	4304	0.33317843866171	0	40.47%	1433.00	Col440I_1_pld1
82_R	NZ_CP083074.1	2704	4303	101	1699	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
198	NZ_CP083074.1	1	160	1701	1860	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
82_R	NZ_CP083079.1	2704	4303	136	1734	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
198	NZ_CP083079.1	1	160	1736	1895	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
82	NZ_CP083781.1	180	1602	1253	2669	0.0	1985.0	91.253	33	3643	4304	0.3306226765799256	0	38.90%	1417.00	Col440I_1_pld1
82_R	NZ_CP083789.1	2702	4125	489	1923	0.0	2018.0	91.383	33	4268	4304	0.3308550185873606	0	37.37%	1595.00	Col440I_1_pld1
198	NZ_CP083789.1	1	160	2104	2263	1.98e-62	244.0	93.75	100	4268	160	1.0	0	37.37%	1595.00	Col440I_1_pld1
198_R	NZ_CP083936.1	1	160	2501	2660	2.74e-73	280.0	98.75	100	4167	160	1.0	0	38.47%	1603.00	Col440I_1_pld1
82	NZ_CP083936.1	2	1444	2662	4104	0.0	2333.0	96.061	34	4167	4304	0.3352695167286245	0	38.47%	1603.00	Col440I_1_pld1
114	NZ_CP084795.1	1	898	437	1334	0.0	1620.0	100.0	100	7876	898	1.0	0	47.03%	3704.00	Col440I_1_pld1
105_R	NZ_CP084795.1	1	1380	1335	2714	0.0	2489.0	100.0	100	7876	1380	1.0	0	47.03%	3704.00	Col440I_1_pld1
82	NZ_CP084795.1	187	1618	3825	5250	0.0	1953.0	90.777	33	7876	4304	0.3327137546468401	0	47.03%	3704.00	Col440I_1_pld1
82_R	NZ_CP084797.1	2655	4118	1348	2810	0.0	2061.0	91.349	34	5266	4304	0.3401486988847583	0	27.78%	1463.00	Col440I_1_pld1
82_R	NZ_CP084813.1	498	3466	281	3191	0.0	4619.0	94.459	69	5223	4304	0.6898234200743495	0	55.73%	2911.00	Col440I_1_pld1
82_R	NZ_CP084837.1	1819	4303	1859	4338	0.0	3998.0	95.738	99	8210	4304	0.5773698884758365	0	32.16%	2640.00	Col440I_1_pld1
198	NZ_CP084837.1	1	160	4340	4499	2.25e-74	285.0	99.375	100	8210	160	1.0	0	32.16%	2640.00	Col440I_1_pld1
82	NZ_CP084858.1	187	1602	323	1733	0.0	2032.0	91.972	33	4369	4304	0.328996282527881	0	32.30%	1411.00	Col440I_1_pld1
82_R	NZ_CP086422.1	2685	4118	1369	2801	0.0	2065.0	92.286	33	3541	4304	0.33317843866171	0	40.47%	1433.00	Col440I_1_pld1
82	NZ_CP086430.1	187	1620	693	2125	0.0	2065.0	92.286	33	3541	4304	0.33317843866171	0	40.47%	1433.00	Col440I_1_pld1
82	NZ_CP086438.1	187	1620	1605	3037	0.0	2065.0	92.286	33	3541	4304	0.33317843866171	0	40.47%	1433.00	Col440I_1_pld1
82_R	NZ_CP086454.1	2685	4118	1339	2771	0.0	2065.0	92.286	33	3541	4304	0.33317843866171	0	40.47%	1433.00	Col440I_1_pld1
198_R	NZ_CP089004.1	1	160	414	573	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
82	NZ_CP089004.1	2	1601	575	2173	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
198_R	NZ_CP089388.1	1	160	2780	2939	2.74e-73	280.0	98.75	100	9448	160	1.0	0	19.40%	1833.00	Col440I_1_pld1
82	NZ_CP089388.1	2	1649	2941	4613	0.0	2378.0	91.836	38	9448	4304	0.3828996282527881	0	19.40%	1833.00	Col440I_1_pld1
82_R	NZ_CP091589.1	2704	4303	1202	2800	0.0	2367.0	93.093	37	7619	4304	0.3717472118959107	0	46.17%	3518.00	Col440I_1_pld1
198	NZ_CP091589.1	1	160	2802	2961	2.74e-73	280.0	98.75	100	7619	160	1.0	0	46.17%	3518.00	Col440I_1_pld1
82_R	NZ_CP091589.1	2704	4303	5369	6967	0.0	2367.0	93.093	37	7619	4304	0.3717472118959107	0	46.17%	3518.00	Col440I_1_pld1
198	NZ_CP091589.1	1	160	6969	7128	2.74e-73	280.0	98.75	100	7619	160	1.0	0	46.17%	3518.00	Col440I_1_pld1
82	NZ_CP091817.1	2	1601	2775	4369	0.0	2353.0	93.026	37	15469	4304	0.3717472118959107	0	10.31%	1595.00	Col440I_1_pld1
82_R	NZ_CP092518.1	2702	4125	2965	4385	0.0	2033.0	91.894	33	4655	4304	0.3308550185873606	0	30.53%	1421.00	Col440I_1_pld1
82_R	NZ_CP093463.1	658	4218	1	3549	0.0	5901.0	96.939	85	5988	4304	0.8273698884758365	0	61.94%	3709.00	Col440I_1_pld1
198	NZ_CP093463.1	1	160	5088	5247	2.25e-74	285.0	99.375	100	5988	160	1.0	0	61.94%	3709.00	Col440I_1_pld1
82_R	NZ_CP095144.1	2703	4125	1022	2438	0.0	1976.0	91.113	33	3643	4304	0.3306226765799256	0	38.90%	1417.00	Col440I_1_pld1
82	NZ_CP095149.1	187	1603	3176	4589	0.0	2001.0	91.725	33	4642	4304	0.329228624535316	0	30.46%	1414.00	Col440I_1_pld1
82_R	NZ_CP095561.1	2652	4118	1840	3313	0.0	2007.0	90.399	34	4991	4304	0.3408457249070632	0	29.53%	1474.00	Col440I_1_pld1
82_R	NZ_CP095562.1	2704	4303	1519	3117	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
198	NZ_CP095562.1	1	160	3119	3278	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
198_R	NZ_CP098126.1	1	160	2111	2270	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
82	NZ_CP098126.1	2	1601	2272	3870	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
198	NZ_CP098144.1	1	160	316	475	2.74e-73	280.0	98.75	100	4167	160	1.0	0	34.68%	1445.00	Col440I_1_pld1
82_R	NZ_CP098144.1	2704	3989	2883	4167	0.0	1819.0	91.725	30	4167	4304	0.2987918215613382	0	34.68%	1445.00	Col440I_1_pld1
198	NZ_CP098174.1	1	160	242	401	2.74e-73	280.0	98.75	100	4167	160	1.0	0	36.45%	1519.00	Col440I_1_pld1
82_R	NZ_CP098174.1	2704	4063	2809	4167	0.0	1948.0	92.099	32	4167	4304	0.3159851301115242	0	36.45%	1519.00	Col440I_1_pld1
198_R	NZ_CP098432.1	1	160	107	266	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
82	NZ_CP098432.1	2	1601	268	1866	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
198_R	NZ_CP101122.1	1	160	1597	1756	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
82	NZ_CP101122.1	2	1601	1758	3356	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
82_R	NZ_CP101551.1	2702	4118	2128	3541	0.0	2029.0	92.113	33	4234	4304	0.329228624535316	0	33.40%	1414.00	Col440I_1_pld1
82	NZ_CP101883.1	165	1603	242	1677	0.0	2018.0	91.506	33	4678	4304	0.3343401486988847	0	30.70%	1436.00	Col440I_1_pld1
82	NZ_CP102551.1	165	1603	1016	2451	0.0	2018.0	91.506	33	4642	4304	0.3343401486988847	0	30.93%	1436.00	Col440I_1_pld1
82_R	NZ_CP102876.1	2652	4118	1011	2484	0.0	2013.0	90.454	34	4473	4304	0.3408457249070632	0	32.95%	1474.00	Col440I_1_pld1
82_R	NZ_CP102897.1	2663	4117	1185	2635	0.0	2122.0	92.519	34	4513	4304	0.3380576208178438	0	32.15%	1451.00	Col440I_1_pld1
82_R	NZ_CP102902.1	2655	4118	1427	2885	0.0	2059.0	91.491	34	4353	4304	0.3401486988847583	0	33.52%	1459.00	Col440I_1_pld1
82	NZ_CP102908.1	303	1650	1	1343	0.0	1864.0	90.983	31	4353	4304	0.3131970260223048	0	30.85%	1343.00	Col440I_1_pld1
82_R	NZ_CP102992.1	2704	4303	2365	3963	0.0	2371.0	93.155	37	4167	4304	0.3717472118959107	0	42.21%	1759.00	Col440I_1_pld1
198	NZ_CP102992.1	1	160	3965	4124	2.74e-73	280.0	98.75	100	4167	160	1.0	0	42.21%	1759.00	Col440I_1_pld1
84_R	NZ_CP103622.1	525	3901	51128	54507	0.0	5485.0	96.037	87	243762	3901	0.8656754678287618	0	19.74%	48113.00	Col440I_1_pld1
91	NZ_CP103622.1	1	2451	55729	58179	0.0	4421.0	100.0	100	243762	2451	1.0	0	19.74%	48113.00	Col440I_1_pld1
167_R	NZ_CP103622.1	1	265	59082	59346	9.620000000000001e-133	479.0	100.0	100	243762	265	1.0	0	19.74%	48113.00	Col440I_1_pld1
149	NZ_CP103622.1	1	399	60512	60910	0.0	720.0	100.0	100	243762	399	1.0	0	19.74%	48113.00	Col440I_1_pld1
62_R	NZ_CP103622.1	1	14055	62205	76259	0.0	25334.0	99.979	100	243762	14055	1.0	0	19.74%	48113.00	Col440I_1_pld1
52_R	NZ_CP103622.1	1	19616	76322	95931	0.0	35200.0	99.801	100	243762	19616	1.0	0	19.74%	48113.00	Col440I_1_pld1
71	NZ_CP103622.1	239	6281	97519	103566	0.0	10808.0	99.636	71	243762	8509	0.710189211423199	0	19.74%	48113.00	Col440I_1_pld1
82_R	NZ_CP103622.1	2704	4304	190030	191629	0.0	2399.0	93.329	37	243762	4304	0.3719795539033457	0	19.74%	48113.00	Col440I_1_pld1
198	NZ_CP103622.1	1	160	191630	191789	5.3e-76	289.0	100.0	100	243762	160	1.0	0	19.74%	48113.00	Col440I_1_pld1
208	NZ_CP103622.1	1	145	238749	238893	6.56e-68	262.0	100.0	100	243762	145	1.0	0	19.74%	48113.00	Col440I_1_pld1
